Meetlocatie.identificatie;ParameterTypering.code;Waterlichaam.identificatie;Monitoringsoort.code;Compartiment.code;Oorsprong
NL87_AMSDM;feNO2ton;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;fenOxcb;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;fenton;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;Flu;NL11_6_9;TT;OW;1712-0048
NL11_OostelijkeBinnenpolder;FYTOPL;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;HBCD;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;HCB;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;heptnfs;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;Hg;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;HxClbtDen;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;imdcpd;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;InP;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;iptrn;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;irgrl;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;lcyhltn;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;linrn;NL11_6_9;TT;OW;1712-0048
NL11_Sterenzodden;MAFAUNA;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;malton;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;MCPA;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;MCPP;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;metbtazrn;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;metlCl;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;mevfs;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;Mlnrn;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;Mo;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;mzCl;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;Naf;NL11_6_9;TT;OW;1712-0048
NL11_OostelijkeBinnenpolder;NH4;NL11_6_9;OM;OW;1712-0048
NL87_AMSDM;Ni;NL11_6_9;TT;OW;1712-0048
NL11_OostelijkeBinnenpolder;Ntot;NL11_6_9;OM;OW;1712-0048
NL11_OostelijkeBinnenpolder;O2;NL11_6_9;OM;OW;1712-0048
NL87_AMSDM;OcC1yccT4slx;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;omtat;NL11_6_9;TT;OW;1712-0048
NL11_OostelijkeBinnenpolder;OVWFLORA;NL11_6_9;OM;OW;1712-0048
NL87_AMSDM;Pb;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;PeClBen;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;PeClFol;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;PFOS;NL11_6_9;TT;OW;1712-0048
NL11_OostelijkeBinnenpolder;pH;NL11_6_9;OM;OW;1712-0048
NL87_AMSDM;pirmcb;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;propxr;NL11_6_9;TT;OW;1712-0048
NL11_OostelijkeBinnenpolder;Ptot;NL11_6_9;OM;OW;1712-0048
NL87_AMSDM;pyrdbn;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;pyrpxfn;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;quinoxfn;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;s4C9yFol;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;Sb;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;sC10C13Clakn;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;sDDX4;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;sDOxns29;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;sdrin4;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;Se;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;sHBCD;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;sHCH4;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;sHpCl2;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;simzne;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;Sn;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;sPBDE6;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;sxyln;NL11_6_9;TT;OW;1712-0048
NL11_OostelijkeBinnenpolder;T;NL11_6_9;OM;OW;1712-0048
NL87_AMSDM;T4ClC1a;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;T4ClC2e;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;Tazfs;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;TC4yPO4;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;TC4ySn;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;TClBen;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;TClC1a;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;TClC2e;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;TClfn;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;Te;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;tefbzrn;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;terbtn;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;terC4yazne;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;Tfrlne;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;TFySn;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;Ti;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;Tl;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;tolcfsC1y;NL11_6_9;TT;OW;1712-0048
NL11_Vecht;U;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;V;NL11_6_9;TT;OW;1712-0048
NL11_OostelijkeBinnenpolder;VIS;NL11_6_9;TT;OW;1712-0048
NL11_OostelijkeBinnenpolder;ZICHT;NL11_6_9;OM;OW;1712-0048
NL11_Vecht;Zn;NL11_6_9;TT;OW;1712-0048
NL87_AMSDM;12DClC2a;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;12DClC3a;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;44DDT;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;4C9yFol;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;4ClAn;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;4ttC8yFol;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;aaDClTol;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;abmtne;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;acnfn;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;Ag;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;alCl;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;Ant;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;As;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;atzne;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;B;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;Ba;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;BaA;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;BaP;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;BbF;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;Be;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;Ben;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;bentzn;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;benzCl;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;bfnx;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;BghiPe;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;BkF;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;C1yazfs;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;C1ymsfrn;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;C1yprmfs;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;C1yprton;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;C2yazfs;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;C2yBen;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;C2yClprfs;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;C2yprton;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;captn;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;carbdzm;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;Cd;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;Chr;NL11_7_1;TT;OW;1712-0048
NL11_Botshol;Cl;NL11_7_1;OM;OW;1712-0048
NL87_AMSDM;Clfvfs;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;Clidzn;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;Clpfm;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;Cltlrn;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;Co;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;Cr;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;Cu;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;cypmtn;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;Daznn;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;DC4ySn;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;Dcfl;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;DClC1a;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;DClppP;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;DClvs;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;DEHP;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;Dmtat;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;dmtn;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;DmtnmdP;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;Durn;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;endsfn;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;esfvlrt;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;Fen;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;fenamfs;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;feNO2ton;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;fenOxcb;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;fenton;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;Flu;NL11_7_1;TT;OW;1712-0048
NL11_Botshol;FYTOPL;NL11_7_1;OM;OW;1712-0048
NL87_AMSDM;HBCD;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;HCB;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;heptnfs;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;Hg;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;HxClbtDen;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;imdcpd;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;InP;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;iptrn;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;irgrl;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;lcyhltn;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;linrn;NL11_7_1;TT;OW;1712-0048
NL11_HollandsAnkeveen;MAFAUNA;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;malton;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;MCPA;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;MCPP;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;metbtazrn;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;metlCl;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;mevfs;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;Mlnrn;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;Mo;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;mzCl;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;Naf;NL11_7_1;TT;OW;1712-0048
NL11_Botshol;NH4;NL11_7_1;OM;OW;1712-0048
NL87_AMSDM;Ni;NL11_7_1;TT;OW;1712-0048
NL11_Botshol;Ntot;NL11_7_1;OM;OW;1712-0048
NL11_Botshol;O2;NL11_7_1;OM;OW;1712-0048
NL87_AMSDM;OcC1yccT4slx;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;omtat;NL11_7_1;TT;OW;1712-0048
NL11_Botshol;OVWFLORA;NL11_7_1;OM;OW;1712-0048
NL87_AMSDM;Pb;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;PeClBen;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;PeClFol;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;PFOS;NL11_7_1;TT;OW;1712-0048
NL11_Botshol;pH;NL11_7_1;OM;OW;1712-0048
NL87_AMSDM;pirmcb;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;propxr;NL11_7_1;TT;OW;1712-0048
NL11_Botshol;Ptot;NL11_7_1;OM;OW;1712-0048
NL87_AMSDM;pyrdbn;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;pyrpxfn;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;quinoxfn;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;s4C9yFol;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;Sb;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;sC10C13Clakn;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;sDDX4;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;sDOxns29;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;sdrin4;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;Se;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;sHBCD;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;sHCH4;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;sHpCl2;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;simzne;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;Sn;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;sPBDE6;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;sxyln;NL11_7_1;TT;OW;1712-0048
NL11_Botshol;T;NL11_7_1;OM;OW;1712-0048
NL87_AMSDM;T4ClC1a;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;T4ClC2e;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;Tazfs;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;TC4yPO4;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;TC4ySn;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;TClBen;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;TClC1a;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;TClC2e;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;TClfn;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;Te;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;tefbzrn;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;terbtn;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;terC4yazne;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;Tfrlne;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;TFySn;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;Ti;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;Tl;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;tolcfsC1y;NL11_7_1;TT;OW;1712-0048
NL11_Amstellandboezem;U;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;V;NL11_7_1;TT;OW;1712-0048
NL11_Botshol;VIS;NL11_7_1;TT;OW;1712-0048
NL11_Botshol;ZICHT;NL11_7_1;OM;OW;1712-0048
NL11_Amstellandboezem;Zn;NL11_7_1;TT;OW;1712-0048
NL87_AMSDM;12DClC2a;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;12DClC3a;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;44DDT;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;4C9yFol;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;4ClAn;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;4ttC8yFol;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;aaDClTol;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;abmtne;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;acnfn;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;Ag;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;alCl;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;Ant;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;As;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;atzne;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;B;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;Ba;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;BaA;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;BaP;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;BbF;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;Be;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;Ben;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;bentzn;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;benzCl;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;bfnx;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;BghiPe;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;BkF;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;C1yazfs;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;C1ymsfrn;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;C1yprmfs;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;C1yprton;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;C2yazfs;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;C2yBen;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;C2yClprfs;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;C2yprton;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;captn;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;carbdzm;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;Cd;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;Chr;NL11_7_2;TT;OW;1712-0048
NL11_NoorderIJplas;Cl;NL11_7_2;OM;OW;1712-0048
NL87_AMSDM;Clfvfs;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;Clidzn;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;Clpfm;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;Cltlrn;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;Co;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;Cr;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;Cu;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;cypmtn;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;Daznn;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;DC4ySn;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;Dcfl;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;DClC1a;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;DClppP;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;DClvs;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;DEHP;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;Dmtat;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;dmtn;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;DmtnmdP;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;Durn;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;endsfn;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;esfvlrt;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;Fen;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;fenamfs;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;feNO2ton;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;fenOxcb;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;fenton;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;Flu;NL11_7_2;TT;OW;1712-0048
NL11_NoorderIJplas;FYTOPL;NL11_7_2;OM;OW;1712-0048
NL87_AMSDM;HBCD;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;HCB;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;heptnfs;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;Hg;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;HxClbtDen;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;imdcpd;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;InP;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;iptrn;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;irgrl;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;lcyhltn;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;linrn;NL11_7_2;TT;OW;1712-0048
NL11_Vinkeveenseplassen;MAFAUNA;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;malton;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;MCPA;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;MCPP;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;metbtazrn;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;metlCl;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;mevfs;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;Mlnrn;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;Mo;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;mzCl;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;Naf;NL11_7_2;TT;OW;1712-0048
NL11_NoorderIJplas;NH4;NL11_7_2;OM;OW;1712-0048
NL87_AMSDM;Ni;NL11_7_2;TT;OW;1712-0048
NL11_NoorderIJplas;Ntot;NL11_7_2;OM;OW;1712-0048
NL11_NoorderIJplas;O2;NL11_7_2;OM;OW;1712-0048
NL87_AMSDM;OcC1yccT4slx;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;omtat;NL11_7_2;TT;OW;1712-0048
NL11_NoorderIJplas;OVWFLORA;NL11_7_2;OM;OW;1712-0048
NL87_AMSDM;Pb;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;PeClBen;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;PeClFol;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;PFOS;NL11_7_2;TT;OW;1712-0048
NL11_NoorderIJplas;pH;NL11_7_2;OM;OW;1712-0048
NL87_AMSDM;pirmcb;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;propxr;NL11_7_2;TT;OW;1712-0048
NL11_NoorderIJplas;Ptot;NL11_7_2;OM;OW;1712-0048
NL87_AMSDM;pyrdbn;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;pyrpxfn;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;quinoxfn;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;s4C9yFol;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;Sb;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;sC10C13Clakn;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;sDDX4;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;sDOxns29;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;sdrin4;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;Se;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;sHBCD;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;sHCH4;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;sHpCl2;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;simzne;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;Sn;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;sPBDE6;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;sxyln;NL11_7_2;TT;OW;1712-0048
NL11_NoorderIJplas;T;NL11_7_2;OM;OW;1712-0048
NL87_AMSDM;T4ClC1a;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;T4ClC2e;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;Tazfs;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;TC4yPO4;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;TC4ySn;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;TClBen;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;TClC1a;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;TClC2e;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;TClfn;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;Te;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;tefbzrn;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;terbtn;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;terC4yazne;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;Tfrlne;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;TFySn;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;Ti;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;Tl;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;tolcfsC1y;NL11_7_2;TT;OW;1712-0048
NL11_VaartenAmsterdam;U;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;V;NL11_7_2;TT;OW;1712-0048
NL11_NoorderIJplas;VIS;NL11_7_2;TT;OW;1712-0048
NL11_NoorderIJplas;ZICHT;NL11_7_2;OM;OW;1712-0048
NL11_VaartenAmsterdam;Zn;NL11_7_2;TT;OW;1712-0048
NL87_AMSDM;12DClC2a;NL11_8_1;TT;OW;1712-0048
NL87_AMSDM;12DClC3a;NL11_8_1;TT;OW;1712-0048
NL87_AMSDM;44DDT;NL11_8_1;TT;OW;1712-0048
NL87_AMSDM;4C9yFol;NL11_8_1;TT;OW;1712-0048
NL87_AMSDM;4ClAn;NL11_8_1;TT;OW;1712-0048
NL87_AMSDM;4ttC8yFol;NL11_8_1;TT;OW;1712-0048
NL87_AMSDM;aaDClTol;NL11_8_1;TT;OW;1712-0048
NL11_Amstellandboezem;abmtne;NL11_8_1;TT;OW;1712-0048
NL87_AMSDM;acnfn;NL11_8_1;TT;OW;1712-0048
