Meetobject.namespace;Meetobject.lokaalID;Meetobject.omschrijving;Namespace;GeometriePunt.X_RD;GeometriePunt.Y_RD;KRWwatertype.code;GeoObject.code;LigtInGeoObjectCode;HoortBijGeoObjectCode;Wegingsfactor;Monster.lokaalID;Meetwaarde.lokaalID;Resultaatdatum;Resultaattijd;Toetsdatumtijd;Begindatum;Begintijd;Einddatum;Eindtijd;Typering.code;Grootheid.code;Grootheid.omschrijving;Parameter.code;Parameter.omschrijving;Biotaxon.naam;Biotaxon.naam.nl;CAS-nummer;Eenheid.code;Hoedanigheid.code;Analysecompartiment.code;Levensstadium.code;Lengteklasse.code;Geslacht.code;Verschijningsvorm.code;Levensvorm.code;Gedrag.code;Waardebewerkingmethode.code;Waardebepalingsmethode.code;LocatieTypeWaardeBepaling.ID;LocatieTypeWaardeBepaling.Omschrijving;Limietsymbool;Numeriekewaarde;Alfanumeriekewaarde;Kwaliteitsoordeel.code;Classificatie;Normwaarde;Aantalgebruiktemeetwaarden;Aantalmeetwaardenonderdetectiegrens
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Tfrlne;trifluraline;trifluraline;;1582-09-8;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.011;Voldoet;00;1;<=0.03;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2015-01-01;00:00:00;2015-12-31;23:59:59;;CONCTTE;(massa)Concentratie;C2yClprfs;ethylchloorpyrifos;ethylchloorpyrifos;;2921-88-2;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.02;Voldoet;00;1;<=0.03;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2015-01-01;00:00:00;2015-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Clfvfs;chloorfenvinfos;chloorfenvinfos;;470-90-6;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.01;Voldoet;00;1;<=0.1;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;alCl;alachloor;alachloor;;15972-60-8;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.01;Voldoet;00;1;<=0.3;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2015-01-01;00:00:00;2015-12-31;23:59:59;;CONCTTE;(massa)Concentratie;alCl;alachloor;alachloor;;15972-60-8;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.02;Voldoet;00;1;<=0.7;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;DClvs;dichloorvos;dichloorvos;;62-73-7;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;1;;55;;>0.0007;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Clfvfs;chloorfenvinfos;chloorfenvinfos;;470-90-6;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.02;Voldoet;00;1;<=0.3;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;C2yClprfs;ethylchloorpyrifos;ethylchloorpyrifos;;2921-88-2;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.03;Voldoet;00;1;<=0.03;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Clfvfs;chloorfenvinfos;chloorfenvinfos;;470-90-6;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.02;Voldoet;00;1;<=0.3;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2015-01-01;00:00:00;2015-12-31;23:59:59;;CONCTTE;(massa)Concentratie;C2yClprfs;ethylchloorpyrifos;ethylchloorpyrifos;;2921-88-2;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.04;Voldoet;00;1;<=0.1;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2015-01-01;00:00:00;2015-12-31;23:59:59;;CONCTTE;(massa)Concentratie;atzne;atrazine;atrazine;;1912-24-9;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.01;Voldoet;00;1;<=0.6;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;C2yClprfs;ethylchloorpyrifos;ethylchloorpyrifos;;2921-88-2;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.08;Voldoet;00;1;<=0.1;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;terbtn;terbutrin;terbutrin;;886-50-0;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.005;Voldoet;00;1;<=0.065;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Tfrlne;trifluraline;trifluraline;;1582-09-8;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.01;Voldoet;00;1;<=0.03;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;atzne;atrazine;atrazine;;1912-24-9;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.01;Voldoet;00;1;<=0.6;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;C2yClprfs;ethylchloorpyrifos;ethylchloorpyrifos;;2921-88-2;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.04;Voldoet;00;1;<=0.1;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;terbtn;terbutrin;terbutrin;;886-50-0;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.01;Voldoet;00;1;<=0.34;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;C2yClprfs;ethylchloorpyrifos;ethylchloorpyrifos;;2921-88-2;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.02;Voldoet;00;1;<=0.03;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;alCl;alachloor;alachloor;;15972-60-8;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.01;Voldoet;00;1;<=0.3;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;DClvs;dichloorvos;dichloorvos;;62-73-7;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.38;;55;;>0.0006;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2015-01-01;00:00:00;2015-12-31;23:59:59;;CONCTTE;(massa)Concentratie;simzne;simazine;simazine;;122-34-9;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.02;Voldoet;00;1;<=4;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2015-01-01;00:00:00;2015-12-31;23:59:59;;CONCTTE;(massa)Concentratie;terbtn;terbutrin;terbutrin;;886-50-0;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.005;Voldoet;00;1;<=0.065;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;atzne;atrazine;atrazine;;1912-24-9;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.02;Voldoet;00;1;<=2;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2015-01-01;00:00:00;2015-12-31;23:59:59;;CONCTTE;(massa)Concentratie;alCl;alachloor;alachloor;;15972-60-8;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.01;Voldoet;00;1;<=0.3;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;atzne;atrazine;atrazine;;1912-24-9;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.02;Voldoet;00;1;<=2;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;DClvs;dichloorvos;dichloorvos;;62-73-7;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.5;;55;;>0.0007;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Clfvfs;chloorfenvinfos;chloorfenvinfos;;470-90-6;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.01;Voldoet;00;1;<=0.1;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;terbtn;terbutrin;terbutrin;;886-50-0;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.005;Voldoet;00;1;<=0.065;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2015-01-01;00:00:00;2015-12-31;23:59:59;;CONCTTE;(massa)Concentratie;atzne;atrazine;atrazine;;1912-24-9;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.02;Voldoet;00;1;<=2;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2013-01-01;00:00:00;2013-12-31;23:59:59;;CONCTTE;(massa)Concentratie;simzne;simazine;simazine;;122-34-9;ug/l;NVT;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.02;Voldoet;00;1;<=4;4;4
NL11;KMU001;Bij steiger De Hoef Oostzijde 14 (in Kromme Mijdrecht);;115799;469183;M6b;;;;;;;;;2019-05-06 09:58:54;2014-01-01;00:00:00;2014-12-31;23:59:59;;CONCTTE;(massa)Concentratie;atzne;atrazine;atrazine;;1912-24-9;ug/l;NVT;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.01;Voldoet;00;1;<=0.6;4;4
NL11;LMP002;\Econet Lutkemeerweg, ZW-hoek \\Westgaarde\\\;;112794;485893;M1a;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Hg;kwik;kwik;;7439-97-6;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.018;Voldoet niet;00;2;>7E-05;2;1
NL11;LMP002;\Econet Lutkemeerweg, ZW-hoek \\Westgaarde\\\;;112794;485893;M1a;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ni;nikkel;nikkel;;7440-02-0;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;2;Voldoet;00;1;<=7.3;2;0
NL11;LMP002;\Econet Lutkemeerweg, ZW-hoek \\Westgaarde\\\;;112794;485893;M1a;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;NORMFTE;Normfractie;Ni;nikkel;nikkel;;7440-02-0;DIMSLS;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.0994;Voldoet;00;1;<=1;2;0
NL11;LMP002;\Econet Lutkemeerweg, ZW-hoek \\Westgaarde\\\;;112794;485893;M1a;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Pb;lood;lood;;7439-92-1;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.1;Voldoet;00;1;<=14.2;2;2
NL11;LMP002;\Econet Lutkemeerweg, ZW-hoek \\Westgaarde\\\;;112794;485893;M1a;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Pb;lood;lood;;7439-92-1;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.05;Voldoet;00;1;<=1.4;2;2
NL11;LMP002;\Econet Lutkemeerweg, ZW-hoek \\Westgaarde\\\;;112794;485893;M1a;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Hg;kwik;kwik;;7439-97-6;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.03;Voldoet;00;1;<=0.08;2;1
NL11;LMP002;\Econet Lutkemeerweg, ZW-hoek \\Westgaarde\\\;;112794;485893;M1a;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ni;nikkel;nikkel;;7440-02-0;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;2.2;Voldoet;00;1;<=37.3;2;0
NL11;LMP004;Bij aflaat natuurgebied;;112224;485483;M1a;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ni;nikkel;nikkel;;7440-02-0;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;1.3;Voldoet;00;1;<=7.3;1;0
NL11;LMP004;Bij aflaat natuurgebied;;112224;485483;M1a;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Hg;kwik;kwik;;7439-97-6;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.01;Voldoet;00;1;<=0.08;1;1
NL11;LMP004;Bij aflaat natuurgebied;;112224;485483;M1a;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;NORMFTE;Normfractie;Ni;nikkel;nikkel;;7440-02-0;DIMSLS;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.0511;Voldoet;00;1;<=1;1;0
NL11;LMP004;Bij aflaat natuurgebied;;112224;485483;M1a;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ni;nikkel;nikkel;;7440-02-0;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;1.3;Voldoet;00;1;<=37.3;1;0
NL11;LMP004;Bij aflaat natuurgebied;;112224;485483;M1a;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Pb;lood;lood;;7439-92-1;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.1;Voldoet;00;1;<=14.2;1;1
NL11;LMP004;Bij aflaat natuurgebied;;112224;485483;M1a;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Hg;kwik;kwik;;7439-97-6;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.005;;55;;>7E-05;1;1
NL11;LMP004;Bij aflaat natuurgebied;;112224;485483;M1a;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Pb;lood;lood;;7439-92-1;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.05;Voldoet;00;1;<=1.4;1;1
NL11;MBP041;Kievitsbuurt Noord_ bij huisje kluitje in t riet;;130860;465792;M27;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Pb;lood;lood;;7439-92-1;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.05;Voldoet;00;1;<=1.4;1;1
NL11;MBP041;Kievitsbuurt Noord_ bij huisje kluitje in t riet;;130860;465792;M27;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ni;nikkel;nikkel;;7440-02-0;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.3;Voldoet;00;1;<=37.3;1;0
NL11;MBP041;Kievitsbuurt Noord_ bij huisje kluitje in t riet;;130860;465792;M27;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Hg;kwik;kwik;;7439-97-6;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.005;;55;;>7E-05;1;1
NL11;MBP041;Kievitsbuurt Noord_ bij huisje kluitje in t riet;;130860;465792;M27;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;NORMFTE;Normfractie;Ni;nikkel;nikkel;;7440-02-0;DIMSLS;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.0168;Voldoet;00;1;<=1;1;0
NL11;MBP041;Kievitsbuurt Noord_ bij huisje kluitje in t riet;;130860;465792;M27;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ni;nikkel;nikkel;;7440-02-0;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.3;Voldoet;00;1;<=7.3;1;0
NL11;MBP041;Kievitsbuurt Noord_ bij huisje kluitje in t riet;;130860;465792;M27;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Hg;kwik;kwik;;7439-97-6;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.01;Voldoet;00;1;<=0.08;1;1
NL11;MBP041;Kievitsbuurt Noord_ bij huisje kluitje in t riet;;130860;465792;M27;;;;;;;;;2019-05-06 09:58:54;2018-01-01;00:00:00;2018-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Pb;lood;lood;;7439-92-1;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.1;Voldoet;00;1;<=14.2;1;1
NL11;MPA024;Hoek Dijkgravenlaan-de Ruyschlaan;;119130;480695;M10;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Hg;kwik;kwik;;7439-97-6;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;<;0.01;Voldoet;00;1;<=0.08;1;1
NL11;MPA024;Hoek Dijkgravenlaan-de Ruyschlaan;;119130;480695;M10;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ni;nikkel;nikkel;;7440-02-0;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;1.2;Voldoet;00;1;<=7.3;1;0
NL11;MPA024;Hoek Dijkgravenlaan-de Ruyschlaan;;119130;480695;M10;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;NORMFTE;Normfractie;Ni;nikkel;nikkel;;7440-02-0;DIMSLS;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.0444;Voldoet;00;1;<=1;1;0
NL11;MPA024;Hoek Dijkgravenlaan-de Ruyschlaan;;119130;480695;M10;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Pb;lood;lood;;7439-92-1;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.4;Voldoet;00;1;<=1.4;1;0
NL11;MPA024;Hoek Dijkgravenlaan-de Ruyschlaan;;119130;480695;M10;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Hg;kwik;kwik;;7439-97-6;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.005;;55;;>7E-05;1;1
NL11;MPA024;Hoek Dijkgravenlaan-de Ruyschlaan;;119130;480695;M10;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Ni;nikkel;nikkel;;7440-02-0;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;1.2;Voldoet;00;1;<=37.3;1;0
NL11;MPA024;Hoek Dijkgravenlaan-de Ruyschlaan;;119130;480695;M10;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Pb;lood;lood;;7439-92-1;ug/l;nf;OW;;;;;;;MAX;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.4;Voldoet;00;1;<=14.2;1;0
NL11;MUY001;Jachthaven de Vrijbuiter, Oud Loosdrechtsedijk 137, Loosdrecht;;134712;468668;;;;;;;;;;2019-05-06 09:58:54;2017-01-01;00:00:00;2017-12-31;23:59:59;;CONCTTE;(massa)Concentratie;Hg;kwik;kwik;;7439-97-6;ug/l;nf;OW;;;;;;;JGM;"other:Aquo-kit;OW-toetsing;EU voorstel prioritair 2012 - zoet";;;;0.005;;55;;>7E-05;1;1
