pol;EAG;GAF;KRW;watertype;bodem;a_inlaat1;a_inlaat2;a_inlaat3;a_inlaat4;a_inlaat5;a_uitlaat1;a_uitlaat2;a_uitlaat3;a_uitlaat4;a_tot;a_drain;a_verhard;a_gemengd;a_water;a_bodemhoogte;a_slootdiepte;wp_meting_gm3;wp_meting_mgm2d;jaar;maand;seiz;w_peil;w_volume;w_debiet;w_berging;w_sluitfout;w_maalstaat;w_i_neerslag;w_i_kwel;w_i_verhard;w_i_riol;w_i_drain;w_i_uitspoel;w_i_afstroom;w_i_inlaat1;w_i_inlaat2;w_i_inlaat3;w_i_inlaat4;w_i_inlaat5;w_o_verdamping;w_o_wegzijg;w_o_intrek;w_o_uitlaat1;w_o_uitlaat2;w_o_uitlaat3;w_o_uitlaat4;w_o_uitlaat5;wp_min_neerslag;wp_min_kwel;wp_min_verhard;wp_min_riol;wp_min_drain;wp_min_uitspoel;wp_min_afstroom;wp_min_inlaat1;wp_min_inlaat2;wp_min_inlaat3;wp_min_inlaat4;wp_min_inlaat5;wp_inc_neerslag;wp_inc_kwel;wp_inc_verhard;wp_inc_riol;wp_inc_drain;wp_inc_uitspoel;wp_inc_afstroom;wp_inc_inlaat1;wp_inc_inlaat2;wp_inc_inlaat3;wp_inc_inlaat4;wp_inc_inlaat5;namen;versie;naam;KRWnaam;agrarisch;p_i_redDAW;wp_min_sum;wp_inc_sum;date;wp_tot_sum;watdteF;watdte;kPDitch;PvskPDitch;Troebel.naar.helder..mg.P.m2.d.;P.load_year..mgP.m2.d.;Helder.naar.troebel..mg.P.m2.d.;lake.ditch.vollenweider;PvskPLake
2250-EAG-2_F002.xlsx;2250-EAG-2;;;M1a;KLEI;Hoge dijk;Oudekerkerplas;inlaat3;inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;861.67005972554;253.581003539106;291.586034447916;0;62.9220181994118;-5.33;0.58;0.31698435847787;12.1356257222991;2011.77777777778;6.16666666666667;;-4.749;365576.925738584;42.1201575544331;0;-25267.7011107349;0;1583.35988486507;1006.75227519059;5438.76193945391;0;7150.32800023809;11323.6511022737;0;0;0;0;0;0;1218.06088010615;0;17.0912111802698;0;0;0;0;25267.7011107349;0;0.31999999491434;0.0864365463011286;0;4.54551726397418;5.39889760038538;0;0;0;0;0;0;0.0503276891039034;0.47999999237151;17.2873092602257;0;6.81827589596127;1.7996325334618;0;0;0;0;0;0;;;;;1;0.539889760038539;10.350851405575;26.4355453711242;2012-03-16 17:38:53;36.7863967766992;(0,0.3];0.3;15.905;0.65079229208268;;;;;
2250-GAF_F003.xlsx;;2250;;M1a;VEEN;Hoge dijk;Oudekerkerplas;inlaat3;inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;861.67005972554;253.581003539106;291.586034447916;0;62.9220181994118;-5.33;0.58;0.292053701643802;12.3933924111236;2013.5;6.5;;-4.73721364049642;372993.14101047;42.9682950963222;-7.96590244752116;671.463763710847;-26447.6532888844;1640.33915710818;1006.75227519059;5600.95032240089;0;7307.14920175426;11332.1296278592;0;0;0;0;0;149.19787617168;1248.10423702436;0;4.25879583934567;0;0;0;0;25776.1895251736;0;0.31999999491434;0.0890141556593181;0;4.64520968071719;5.40293999722587;0;0;0;0;0;0.059278882194641;0.0521387966898847;0.47999999237151;17.8028311318636;0;6.96781452107578;1.80097999907529;0;0;0;0;0;0.0237115528778564;;;;;1;0.540293999722587;10.5164427107114;27.1274759939539;2013-12-15 22:25:00;37.6439187046653;(0.5,0.7];1;15.39;0.683329610832447;;;;;
2270-GAF_F002.xlsx;;2270;;M8;VEEN;inlaat1;inlaat2;inlaat3;inlaat4;inlaat peilbeheer;de toekomst;ons lustoort richting Amstel???;Amsteglorie???;uitlaat4;298.209303;0;13.95903749603;0;19.0285530793999;-3.2;0.7;0.28;8.84071845261972;2012;6.5;;-2.53282104044476;126954.502453557;32.2059865371007;-4.88585008902816;718.332583648279;-5763.9274507217;484.773528334794;0;263.054566739163;0;0;3238.67661918858;0;1595.42895793474;0;0;0;546.399570759315;373.064515529221;38.0571021587998;666.73090810612;0;0;0;0;5045.59486707342;0;0;0.013824202273369;0;0;6.80803549418528;0;2.09609862515235;0;0;0;0.717867996162621;0.0509522217808147;0;2.7648404546738;0;0;1.70200887354632;0;0.838439450060938;0;0;0;0.287147198465048;;;;;1;0.680803549418528;9.63582631777361;5.64338819852692;2012-06-16 02:01:00;15.2792145163005;(0,0.3];0.2;15.25;0.631857463460565;;;;;
2280-EAG_F001.xlsx;;;;M3;KLEI;inlaat1;inlaat2;inlaat3;inlaat4;inlaat peilbeheer;de toekomst;ons lustoort richting Amstel???;Amsteglorie???;uitlaat4;893.112041851204;4.04809126749705;444.320662957539;0;43.9822521439624;-3.2;0.7;0.243726664346763;7.13396546060237;2012.81012658228;6.27848101265823;;-2.53039631882025;294506.779421732;37.8500790872839;15.9901926611156;-13122.8614025433;0;1147.03624595123;65.9733782159435;8549.96636178181;0;34.0569583891419;4516.78288334073;0.363825292650727;1750;0;0;0;733.890750323341;886.989759436141;-241.902386791793;2946.13713722405;99.9746835443038;0;0;0;13122.8614025433;0;0.03;0.194395828885618;0;0.0309733646905273;3.08086739298144;8.27209328571573e-06;0.994719412202855;0;0;0;0.417151643304426;0.0521590500730502;0.045;38.8791657771236;0;0.046460047035791;1.02695579766048;0.000496325597142944;0.397887764881142;0;0;0;0.166860657321771;;;;;1;0.308086739298144;4.74811591415816;40.614985419693;2013-04-01 04:40:15;45.3631013338511;;;;;;;;;
2280-GAF_F001.xlsx;;;;M3;KLEI;inlaat1;inlaat2;inlaat3;inlaat4;inlaat peilbeheer;de toekomst;ons lustoort richting Amstel???;Amsteglorie???;uitlaat4;893.112041851204;4.04809126749705;444.320662957539;0;43.9822521439624;-3.2;0.7;0.243726664346763;7.13396546060237;2012.81012658228;6.27848101265823;;-2.53039631882025;294506.779421732;37.8500790872839;15.9901926611156;-13122.8614025433;0;1147.03624595123;65.9733782159435;8549.96636178181;0;34.0569583891419;4516.78288334073;0.363825292650727;1750;0;0;0;733.890750323341;886.989759436141;-241.902386791793;2946.13713722405;99.9746835443038;0;0;0;13122.8614025433;0;0.03;0.194395828885618;0;0.0309733646905273;3.08086739298144;8.27209328571573e-06;0.994719412202855;0;0;0;0.417151643304426;0.0521590500730502;0.045;38.8791657771236;0;0.046460047035791;1.02695579766048;0.000496325597142944;0.397887764881142;0;0;0;0.166860657321771;;;;;0;0.308086739298144;4.74811591415816;40.614985419693;2013-04-01 04:40:15;45.3631013338511;;;;;;;;;
2290-GAF_F002.xlsx;;2290;;M8;VEEN;inlaat1;inlaat2;inlaat3;inlaat4;inlaat peilbeheer;de toekomst;ons lustoort richting Amstel???;Amsteglorie???;uitlaat4;298.209303;0;13.95903749603;0;19.0285530793999;-3.2;0.7;0.28;8.84071845261972;2012;6.5;;-2.53282104044476;126954.502453557;32.2059865371007;-4.88585008902816;718.332583648279;-5763.9274507217;484.773528334794;0;263.054566739163;0;0;3238.67661918858;0;1595.42895793474;0;0;0;546.399570759315;373.064515529221;38.0571021587998;666.73090810612;0;0;0;0;5045.59486707342;0;0;0.013824202273369;0;0;6.80803549418528;0;2.09609862515235;0;0;0;0.717867996162621;0.0509522217808147;0;2.7648404546738;0;0;1.70200887354632;0;0.838439450060938;0;0;0;0.287147198465048;;;;;0;0.680803549418528;9.63582631777361;5.64338819852692;2012-06-16 02:01:00;15.2792145163005;(0,0.3];0.2;15.25;0.631857463460565;;;;;
2300-GAF_F002.xlsx;;2300;;M8;VEEN;privé inlaat;inlaat2;inlaat3;inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;139.47831760247;0.922745762873697;31.514163616063;0;15.6895776990373;-2.53;0.73;0.525311776986909;9.65987886327501;2011.7358490566;6.16981132075472;;-1.88054442846667;101896.836516449;19.7061416266084;0.853162351542275;159.314161900839;-2759.61430914803;391.806216497646;0;585.336766811166;0;10.0736552493408;1108.93648602;0;990.566037735849;0;0;0;5.09123967506104;299.506732914136;20.3964495787485;172.460234600533;0;0;0;0;2600.30014724719;0;0;0.746147255253506;0;0.0642060318166425;7.06798173470306;0;1.57838224956913;0;0;0;0.00811245492505102;0.049944775316889;0;7.46147255253506;0;0.0385236190899855;4.24078904082184;0;0.631352899827653;0;0;0;0.00324498197002041;;;;;0;0.706798173470306;9.46482972626739;12.4253278695614;2012-03-01 12:33:57;21.8901575958288;(0,0.3];0.3;14.23;0.665132096013169;;;;;
2310-GAF_F002.xlsx;;2310;;M8;VEEN;inlaat1;variabele inlaat;inlaat3;inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;439.417684889369;0;51.4112752200907;5.14112752200907;25.9911449937;-3;0.6;0.229238403057405;7.04153305147467;2011.7358490566;6.16981132075472;;-2.64374312142585;92595.241860237;35.221155170186;-6.72190060804309;-697.520763574852;-7791.46151404326;649.060948469515;128.974921585719;954.901103566917;4.71155669177384;0;5781.10702587016;0;837.735849056604;785.306885315474;0;0;12.5832181829509;496.158855967062;0;162.518474545898;0;0;0;0;8488.98227761811;0;0.0992452788185985;1.10218434447391;0.0543826371587232;0;6.67278070351049;0;0.644631738432195;0.604288026176472;0;0;0.00968269630753159;0.049944775316889;0.198490557637197;7.34789562982605;0;0;8.89704093801399;0;0;0;0;0;0.00968269630753159;;;;;1;0.667278070351049;9.18719542487792;16.5030545971017;2012-03-01 12:33:57;25.6902500219796;(0.3,0.5];0.35;14.945;0.614733718626826;;;;;
2330-EAG_F002.xlsx;;;;M8;VEEN;Inlaat1;Inlaat2;Inlaat3;Inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;864.667607954556;0;68.2103438304082;0;73.4606404832641;-3.2;0.5;0.260621437105308;9.51902369848748;2011.77777777778;6.16666666666667;;-2.46902489637048;536978.992899451;29.482311070355;24.4859833794178;6650.40092694859;-26278.7632347778;1842.42488011315;293.842561933056;1267.02493080966;0;0;11914.4808498136;0;6250;0;0;0;90.1213188816319;1423.15276816138;0;630.865448939876;0;0;0;0;19628.3623078292;0;0;0.155229035606963;0;0;9.73131797226403;0;0.42539787013046;0;0;0;0.00613398673689507;0.0501608716720322;0.08;3.44953412459918;0;0;9.73131797226403;0;3.82858083117414;0;0;0;0.0552058806320557;;;;;1;0.973131797226403;10.3180788647383;17.1947996803414;2012-03-16 17:38:53;27.5128785450798;;;;;;;;;
2330-GAF_F002.xlsx;;;;M8;VEEN;Inlaat1;Inlaat2;Inlaat3;Inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;864.667607954556;0;68.2103438304082;0;73.4606404832641;-3.2;0.5;0.260621437105308;9.51902369848748;2011.77777777778;6.16666666666667;;-2.46902489637048;536978.992899451;29.482311070355;24.4859833794178;6650.40092694859;-26278.7632347778;1842.42488011315;293.842561933056;1267.02493080966;0;0;11914.4808498136;0;6250;0;0;0;90.1213188816319;1423.15276816138;0;630.865448939876;0;0;0;0;19628.3623078292;0;0;0.155229035606963;0;0;9.73131797226403;0;0.42539787013046;0;0;0;0.00613398673689507;0.0501608716720322;0.08;3.44953412459918;0;0;9.73131797226403;0;3.82858083117414;0;0;0;0.0552058806320557;;;;;1;0.973131797226403;10.3180788647383;17.1947996803414;2012-03-16 17:38:53;27.5128785450798;;;;;;;;;
2330-GAF_F003.xlsx;;2330;;M8;VEEN;Inlaat1;inlaat overig;Inlaat3;Inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;864.667607954556;0;68.2103438304082;0;73.4606404832641;-3.2;0.5;0.189418119625635;7.13915000229581;2013.54639175258;6.44329896907217;;-2.47457157007913;532904.37086756;42.5342567873792;-3.04032682801018;-1439.89847850465;-28145.4355930437;1898.90674114454;293.842561933056;1299.55038844968;0;0;12417.8671055055;0;14948.4536082474;353.31927779821;0;0;33.9977777265977;1443.89832417325;0;213.664738255406;0;0;0;0;29585.3340715484;0;0;0.159213878603628;0;0;10.1424656990307;0;1.01744645227079;0;0;0;0.00231401315745016;0.0516986165285926;0.08;3.53808619119173;0;0;10.1424656990307;0;9.15701807043712;0;0;0;0.0208261184170514;;;;;1;1.01424656990307;11.3214400430626;22.9900946956052;2013-12-31 03:52:34;34.3115347386677;(0,0.3];0.3;15.995;0.707811193689438;;;;;
2340-GAF_F002.xlsx;;2340;;M1a;KLEI;part. inlaat;dijklek;Inlaat3;Inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;331.912037763874;0;43.1997671229618;0;17.8259665925465;-2.9;0.5;0.210074596774194;6.6664463623956;2011.85714285714;6.21428571428571;;-2.32494419304483;102509.256036328;36.7288955290552;1.54774953357844;-3929.64880119634;-1311.71097182905;450.164866766886;0;806.966365646689;0;0;4010.3396603961;0;233.440181420353;375;0;0;671.369572590658;356.855369001756;0;950.61325432712;0;0;0;0;5241.35977302539;0;0;0.40742235508603;0;0;6.74915378009222;0;0.183337185275072;0.841469096339038;0;0;0.527274297720228;0.0505066431522553;0;9.0538301130229;0;0;13.4983075601844;0;0.100835451901289;0.946652733381417;0;0;0.290000863746126;;;;;1;0.674915378009222;8.70865671451259;23.9401333653884;2012-04-16 04:41:47;32.648790079901;(0.3,0.5];0.4;15.23;0.571809370618029;;;;;
2400-EAG-1_F001.xlsx;;;;M8;VEEN;Benningh;;Gebruiksinlaten;variabel;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;1175.88352722926;0;48.8828701123971;0;60.8382753728893;-3.3;0.3;0.54326172090606;16.8198232046386;2012.39130434783;6.30434782608696;;-3.05045576982034;151818.405933856;32.9106029749803;-38.6551322927754;1050.01605129287;-19135.1483873313;1551.27883216193;0;914.307645354217;0;0;2112.87007029661;5358.61676739535;1822.32970456267;0;8000;183.184632230671;79.6556127954049;1240.14135112667;255.477228084568;402.837217254396;0;0;0;0;18085.1323360384;0.00254984024884639;0;0.601139752729841;0;0;2.08375736229841;5.28478172783633;1.19814685304162;0;5.25984666788562;0.0150550480850992;0.0392790290194029;0.0509968049769278;0;0.450854814547381;0;0;2.08375736229841;5.28478172783633;0;0;0.657480833485703;0.0150550480850992;0.0589185435291044;;;;;1;0.208375736229841;14.4845562811452;8.60184513475896;2012-10-30 23:03:28;23.0864014159041;;;;;;;;;
2400-EAG-1_F002 speelversie.xlsx;;;;;;EAG-2;Reservaat;Gebruiksinlaten;EAG-4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;309.97516875;0;10.15173125;0;19.7356375;-3.5;0.5;0.540616565682426;52.2783995179138;2014;6.5;;-3.05633752455923;87559.6178765174;107.152082288628;-2.9910634001958;-1606.15748758532;-19028.6704718941;499.849186303714;0;189.587446000173;0;0;581.015587872535;1912.40511269372;7792.70919067718;1572.29275157239;4375;4200.7990354729;23.4882235927896;397.242986094847;65.12760375;46.9569214609238;0;0;0;0;20634.8279594794;0.00253272379118087;0;0.384254009530066;0;0;1.76639519611931;5.81406639444118;15.7941879317092;3.98338475656637;5.5420049136999;8.51413902484356;0.0297535658435022;0.0506544758236175;0;0.288190507147549;0;0;1.76639519611931;5.81406639444118;15.7941879317092;7.96676951313274;3.32520294821994;8.51413902484356;0.0178521395061013;;;;;;0.176639519611931;41.8307185165442;43.5374581309432;2014-06-16 14:11:40;85.3681766474874;;;;;;;;;
2400-EAG-1_F003 laatste versie.xlsx;;;;;;EAG-2;Reservaat;Gebruiksinlaten;EAG-4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;309.97516875;0;10.15173125;0;19.7356375;-3.5;0.5;0.540616565682426;52.2783995179138;2014;6.5;;-3.05633752455923;87559.6178765174;107.152082288628;-2.9910634001958;-1606.15748758532;-19028.6704718941;499.849186303714;0;189.587446000173;0;0;581.015587872535;1912.40511269372;7792.70919067718;1572.29275157239;4375;4200.7990354729;23.4882235927896;397.242986094847;65.12760375;46.9569214609238;0;0;0;0;20634.8279594794;0.00253272379118087;0;0.384254009530066;0;0;1.76639519611931;5.81406639444118;22.2303195138807;7.44892949477912;5.18731659922311;10.8555272566755;0.027849337629518;0.0506544758236175;0;0.288190507147549;0;0;1.76639519611931;5.81406639444118;25.6655553890274;11.9501542696991;9.97560884465982;12.7712085372653;0.0535564185183039;;;;;;0.176639519611931;53.7171905260697;68.3353900327016;2014-06-16 14:11:40;122.052580558771;;;;;;;;;
2400-EAG-1_PRH_tm2017.xlsx;;;;;;Benningh;;Gebruiksinlaten;variabel;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;1175.88352722926;0;48.8828701123971;0;60.8382753728893;-3.3;0.3;0.54326172090606;16.8198232046386;2012.39130434783;6.30434782608696;;-3.05045576982034;151818.405933856;32.9106029749803;-38.6551322927754;1050.01605129287;-19135.1483873313;1551.27883216193;0;914.307645354217;0;0;2112.87007029661;5358.61676739535;1822.32970456267;0;8000;183.184632230671;79.6556127954049;1240.14135112667;255.477228084568;402.837217254396;0;0;0;0;18085.1323360384;0.00254984024884639;0;0.601139752729841;0;0;2.08375736229841;5.28478172783633;1.19814685304162;0;5.25984666788562;0.0150550480850992;0.0392790290194029;0.0509968049769278;0;0.450854814547381;0;0;2.08375736229841;5.28478172783633;0;0;0.657480833485703;0.0150550480850992;0.0589185435291044;;;;;;0.208375736229841;14.4845562811452;8.60184513475896;2012-10-30 23:03:28;23.0864014159041;;;;;;;;;
2400-EAG-2_F001 speelversie.xlsx;;;;;;EAG-3;Inlaat2;Gebruiksinlaten;variabel;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;333.68234375;0;9.67028125;0;24.81024375;-3.3;0.44;0.560856153505689;16.1937205212698;2014;6.5;;-2.8861387078595;102679.995366959;34.5649687539275;-8.46758363015209e-14;-7792.70919067718;0;628.374946106216;0;180.596183955408;0;0;612.140962617114;1170.33986060563;5059.20104667638;0;925;0;0;499.385708365945;186.076828125;97.4812727926273;0;0;0;0;7792.70919067718;0.00253272379118087;0;0.291163901129198;0;0;1.48037472453397;2.83029833740903;8.15663255493229;0;1.49131948774183;0;0;0.0506544758236175;0;0.218372925846899;0;0;1.48037472453397;2.83029833740903;8.15663255493229;0;0.186414935967729;0;0;;;;;;0.148037472453397;14.2523217295375;12.9227479545135;2014-06-16 14:11:40;27.175069684051;;;;;;;;;
2400-EAG-2_F003 laatste versie.xlsx;;;;;;EAG-3;Inlaat2;Gebruiksinlaten;variabel;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;333.68234375;0;9.67028125;0;24.81024375;-3.3;0.44;0.609913377567275;19.0401220639566;2014;6.5;;-2.8861387078595;102679.995366959;34.5649687539275;-8.46758363015209e-14;-7792.70919067718;0;628.374946106216;0;180.596183955408;0;0;612.140962617114;1170.33986060563;5059.20104667638;0;925;0;0;499.385708365945;186.076828125;97.4812727926273;0;0;0;0;7792.70919067718;0.00253272379118087;0;0.291163901129198;0;0;1.48037472453397;2.83029833740903;10.9502792049966;0;1.04765194013864;0;0;0.0506544758236175;0;0.218372925846899;0;0;1.48037472453397;2.83029833740903;16.3132651098646;0;1.49131948774183;0;0;;;;;;0.148037472453397;16.6023008319986;22.3842850612199;2014-06-16 14:11:40;38.9865858932185;;;;;;;;;
2400-EAG-3_F001 laatste versie.xlsx;;;;;;Benningh;Inlaat2;Gebruiksinlaten;variabel;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;182.46843125;0;10.84965;0;12.03993125;-3.2;0.52;0.558346016811743;23.5560674215195;2014;6.5;;-2.75760769374714;53263.7295281335;44.4168414583199;-5.36908195086806e-14;-5059.20104667638;0;304.938203210571;0;202.621344363877;0;0;417.916036273376;1082.05788794236;1141.4879909755;0;2175;0;23.7357122375224;242.342221888027;26.48784875;19.7260576888008;0;0;0;0;5059.20104667638;0.00253272379118087;0;0.673164456363076;0;0;1.38843329781763;3.59489723146837;2.59775328473979;0;4.84138977122482;0;0.0528339468687249;0.0506544758236175;0;0.504873342272307;0;0;1.38843329781763;3.59489723146837;3.79234056166392;0;5.41946616181882;0;0.0591424778381249;;;;;;0.138843329781763;13.1510047122736;14.8098075487028;2014-06-16 14:11:40;27.9608122609764;;;;;;;;;
2400-EAG-3_F001 speelversie.xlsx;;;;;;Benningh;Inlaat2;Gebruiksinlaten;variabel;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;182.46843125;0;10.84965;0;12.03993125;-3.2;0.52;0.575294540342107;23.6472705339512;2014;6.5;;-2.75760769374714;53263.7295281335;44.4168414583199;-5.36908195086806e-14;-5059.20104667638;0;304.938203210571;0;202.621344363877;0;0;417.916036273376;1082.05788794236;1141.4879909755;0;2175;0;23.7357122375224;242.342221888027;26.48784875;19.7260576888008;0;0;0;0;5059.20104667638;0.00253272379118087;0;0.673164456363076;0;0;1.38843329781763;3.59489723146837;3.79234056166392;0;7.2259548824251;0;0.0788566371174998;0.0506544758236175;0;0.504873342272307;0;0;1.38843329781763;3.59489723146837;0;0;0.903244360303137;0;0.00985707963968748;;;;;;0.138843329781763;16.7561797906468;6.45195978732475;2014-06-16 14:11:40;23.2081395779715;;;;;;;;;
2400-EAG-3_F001.xlsx;;;;M8;VEEN;Inlaat kr. Mijdrecht;Inlaat wilnis veldzijde, oudhuizersluis, veldhuiswetering, gagel;inlaat 3;inlaat 4;inlaat peilbeheer:ringvaart;Uitlaat 1;Uitlaat 2;Uitlaat 3;Uitlaat 4;1316.20085303592;0;74.7084964308797;1;1012.9570979784;-10;7.85;0.0387981382488479;0.161649280645447;2012.64;6.32;;-2.05884401895535;80440503.1715284;9.41897185854723;147.524515799111;7417.98413496943;-40759.0376519018;26104.2308890964;0;1440.01670919021;15418.8562934689;4500;51.7850686128637;10.9605091660269;2880;44400;0;0;0;19240.1956522785;34440.5413312657;7931.58348485705;0;0;0;0;33341.0535169323;0;0;0.0127943724453651;0.182659537991185;0.0333182916308658;0.00306736003229829;0.000649218561451486;0.0199021262008372;0.30682444559624;0;0;0;0.0515406445962886;0;0.28431938767478;0.57842187030542;0.0444243888411544;0.00306736003229829;0.000649218561451486;0.0852948265750165;1.31496190969817;0;0;0;;;;;1;0.000306736003229829;0.559215352458243;2.36267960628458;2013-01-30 06:48:00;2.92189495874282;;;;;;;;;
2400-EAG-4_F001 laatste versie.xlsx;;;;;;Benningh;inlaat2;Gebruiksinlaten;variabel;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;228.48733125;0;7.0534375;0;13.68304375;-3.4;0.52;0.53;16.2714051747488;2014;6.5;;-2.95759851579787;60533.9886340274;33.0952584972938;4.52761780208919e-14;-4200.7990354729;0;346.553704413938;0;131.725630655052;0;0;548.932545501632;1434.18970297052;589.768795337342;0;1450;0;27.2683204818205;275.415129514637;27.3660875;24.8584468727654;0;0;0;0;4200.7990354729;0.00253272379118087;0;0.38507698451246;0;0;1.60470888065861;4.19260430405484;1.18099929281036;0;2.73404080871992;0;0.0514156558500347;0.0506544758236175;0;0.288807738384345;0;0;1.60470888065861;4.19260430405484;1.72408655884724;0;4.23882295925568;0;0.0797141951163329;;;;;;0.160470888065861;10.1513786503974;12.1793991121407;2014-06-16 14:11:40;22.3307777625381;;;;;;;;;
2400-EAG-4_F001 speelversie.xlsx;2400-EAG-4;;NL11_2_5;M8;VEEN;Benningh;inlaat2;Gebruiksinlaten;variabel;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;228.48733125;0;7.0534375;0;13.68304375;-3.4;0.52;0.53;16.2714051747488;2014;6.5;;-2.95759851579787;60533.9886340274;33.0952584972938;4.52761780208919e-14;-4200.7990354729;0;346.553704413938;0;131.725630655052;0;0;548.932545501632;1434.18970297052;589.768795337342;0;1450;0;27.2683204818205;275.415129514637;27.3660875;24.8584468727654;0;0;0;0;4200.7990354729;0.00253272379118087;0;0.38507698451246;0;0;1.60470888065861;4.19260430405484;1.72408655884724;0;4.23882295925568;0;0.0797141951163329;0.0506544758236175;0;0.288807738384345;0;0;1.60470888065861;4.19260430405484;0;0;0.529852869906961;0;0.00996427438954162;;;;;1;0.160470888065861;12.2275466062363;6.67659254321792;2014-06-16 14:11:40;18.9041391494543;(0.3,0.5];0.35;14.775;0.827583526648822;;;;;
2400-EAG-4_F001.xlsx;;;;;;Inlaat kr. Mijdrecht;Inlaat wilnis veldzijde, oudhuizersluis, veldhuiswetering, gagel;inlaat 3;inlaat 4;inlaat peilbeheer:ringvaart;Uitlaat 1;Uitlaat 2;Uitlaat 3;Uitlaat 4;1316.20085303592;0;74.7084964308797;1;1012.9570979784;-10;7.85;0.0387981382488479;0.161649280645447;2012.64;6.32;;-2.05884401895535;80440503.1715284;9.41897185854723;147.524515799111;7417.98413496943;-40759.0376519018;26104.2308890964;0;1440.01670919021;15418.8562934689;4500;51.7850686128637;10.9605091660269;2880;44400;0;0;0;19240.1956522785;34440.5413312657;7931.58348485705;0;0;0;0;33341.0535169323;0;0;0.0127943724453651;0.182659537991185;0.0333182916308658;0.00306736003229829;0.000649218561451486;0.0199021262008372;0.30682444559624;0;0;0;0.0515406445962886;0;0.28431938767478;0.57842187030542;0.0444243888411544;0.00306736003229829;0.000649218561451486;0.0852948265750165;1.31496190969817;0;0;0;;;;;;0.000306736003229829;0.559215352458243;2.36267960628458;2013-01-30 06:48:00;2.92189495874282;;;;;;;;;
2400-EAG-5_F002_Reservaat.xlsx;2400-EAG-5;;;M8;VEEN;inlaat  (BUL01);variabele inlaat;;;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;164.940001704392;0;2.9629643384595;0;16.791784781417;-3.05;0.25;0.886876541493292;7.94712963262836;2014;6.5;;-2.66023588933723;65448.350617696;12.3766877123401;11.9466266167203;-1572.29275157239;0;425.289528122838;0;55.3344870627982;0;0;1057.41770892331;271.953434677005;200;68.2716049382716;0;0;0;337.988510806002;75.5630315163765;104.369096446174;0;0;0;0;1572.29275157239;0;0;0.131813235538929;0;0;6.29723238290625;1.61956241231705;0.307293123820312;0.104896973748538;0;0;0;0.0506544758236175;0;0.659066177694646;0;0;3.77833942974375;0.971737447390231;0.476423447783429;0.162630967051998;0;0;0;;;;;1;0.629723238290625;8.46079812833108;6.09885194548767;2014-06-16 14:11:40;14.5596500738187;(0,0.3];0.3;13.455;0.628821860150953;;;;;
