"locatie.EAG";"jaar";"locatiecode";"watertype";"monsterident";"compartiment";"doorz_diep";"diepte";"FLAB";"KROOS";"SUBMS";"woeker";"n_soort";"W1";"W2";"W2a";"W3";"W4";"W4a";"W5";"W5a";"W5b";"W5c";"W6";"W6a";"W6b";"W7";"W7a";"W7b";"W7c";"W7d";"W8";"W9";"O1";"O2";"O3";"O4";"O5";"O6";"O7";"O8"
"2000-EAG-3";2016;"DED100";"M6b";"WP470966";"EZ";0.5;1;0;1;25;70;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-3";2019;"DED100";"M6b";"WP557010";"EZ";1;0.45;0;0;15;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
"2000-EAG-3";2016;"DED102";"M6b";"WP470606";"OW";0.583333333333333;1.2;0;0;2;7;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-3";2019;"DED102";"M6b";"WP558485";"OW";0.416666666666667;1.2;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-3";2016;"GAA001";"M6b";"WP469319";"EZ";0.22;2.5;0;0.1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-3";2012;"GAA103";"M6b";"3220121014";"EZ";0.125;1.6;0;0;0.1;0.1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-3";2016;"GAA103";"M6b";"WP469692";"EZ";0.444444444444444;1.8;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-3";2012;"GAA104";"M6b";"3220121015";"EZ";0.1;2;0;0;0.1;0.1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-3";2016;"GAA104";"M6b";"WP469619";"EZ";0.44;2.5;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-3";2016;"GAA105";"M6b";"WP469693";"EZ";1;0.5;0;0.1;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-3";2019;"GAA105";"M6b";"WP557116";"EZ";0.592592592592593;1.35;0;0;0.1;0.1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-4";2016;"ABC002";"M6b";"WP470983";"EZ";1;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"2000-EAG-4";2019;"ABC002";"M6b";"WP558062";"EZ";0.7;1;0;0;5;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2016;"ABC100";"M6b";"WP470834";"OW";0.777777777777778;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"2000-EAG-4";2019;"ABC100";"M6b";"WP558230";"OW";1;1.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"2000-EAG-4";2016;"AMS211";"M6b";"WP470968";"EZ";0.5;1;0;0;0.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2019;"AMS211";"M6b";"WP558061";"EZ";0.7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"2000-EAG-4";2016;"AMS212";"M6b";"WP470381";"OW";0.25;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2019;"AMS212";"M6b";"WP558488";"OW";0.35;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2016;"AMS213";"M6b";"WP470607";"OW";0.352941176470588;1.7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2019;"AMS213";"M6b";"WP558314";"OW";0.545454545454545;1.1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2016;"AMS214";"M6b";"WP470835";"OW";0.272727272727273;2.2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2019;"AMS214";"M6b";"WP558315";"OW";0.380952380952381;2.1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2016;"AMS215";"M6b";"WP470684";"OW";0.222222222222222;2.7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2019;"AMS215";"M6b";"WP558691";"OW";0.269230769230769;2.6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2016;"AMS216";"M6b";"WP470756";"OW";0.25;2.4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2019;"AMS216";"M6b";"WP558489";"OW";0.291666666666667;2.4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2016;"AMS217";"M6b";"WP470379";"OW";0.238095238095238;2.1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2019;"AMS217";"M6b";"WP558313";"OW";0.35;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2016;"AMS218";"M6b";"WP471057";"EZ";0.5;1;0;0;2;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-4";2019;"AMS218";"M6b";"WP558046";"EZ";0.7;1;0;0;15;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-4";2016;"AMS219";"M6b";"WP470531";"OW";0.217391304347826;2.3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2019;"AMS219";"M6b";"WP558692";"OW";0.304347826086957;2.3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2012;"ANG112";"M6b";"3220121158";"EZ";0.461538461538462;1.3;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2019;"ANG112";"M6b";"WP557131";"EZ";0.571428571428572;1.4;0;0;2;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2012;"ANG113";"M6b";"3220121159";"EZ";0.666666666666667;0.9;0;0;5;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
"2000-EAG-4";2016;"ANG113";"M6b";"WP469325";"EZ";1;0.65;0;0;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-4";2019;"ANG113";"M6b";"WP556852";"EZ";1;0.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
"2000-EAG-4";2012;"ANG114";"M6b";"3220121160";"EZ";0.75;0.8;0;0;0.1;0.1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
"2000-EAG-4";2012;"ANG115";"M6b";"3220121161";"EZ";1;0.7;0;0;20;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2016;"ANG115";"M6b";"WP469548";"EZ";1;0.9;0;0;12;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-4";2019;"ANG115";"M6b";"WP557018";"EZ";1;0.7;0;0;0.1;0.1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-4";2012;"ANG116";"M6b";"3220120378";"EZ";1;0.7;0;0.1;30;40;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-4";2016;"ANG116";"M6b";"WP469698";"EZ";1;1;0;0;30;30;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-4";2019;"ANG116";"M6b";"WP557017";"EZ";0.791666666666667;1.2;0;0;3;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-4";2012;"ANG117";"M6b";"3220120379";"EZ";1;0.7;0;0;70;80;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2012;"ANG118";"M6b";"3220120380";"EZ";0.5;0.6;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-4";2016;"ANG118";"M6b";"WP469398";"EZ";0.909090909090909;1.1;0;0;0.1;0.1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2019;"ANG118";"M6b";"WP557122";"EZ";0.736842105263158;0.95;0;0;0.1;0.1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-4";2012;"ANG119";"M6b";"3220121162";"EZ";0.555555555555556;0.9;0;0;2;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2016;"GEI001";"M6b";"WP469697";"EZ";1;0.8;0;0;15;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
"2000-EAG-4";2019;"GEI001";"M6b";"WP557119";"EZ";1;0.6;0;0;10;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2012;"GEI106";"M6b";"3220120432";"EZ";0.7;1;0;0.1;20;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2012;"GEI107";"M6b";"3220120433";"EZ";0.0826446280991736;12.1;0;0;3;5;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2016;"GEI107";"M6b";"WP469308";"EZ";1;0.6;0;0;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
"2000-EAG-4";2019;"GEI107";"M6b";"WP557117";"EZ";1;0.7;0;0;10;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2012;"WIN104";"M6b";"3220120447";"EZ";0.833333333333333;1.2;0;1;50;70;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-4";2012;"WIN105";"M6b";"3220120448";"EZ";0.642857142857143;0.7;0;1;60;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2016;"WIN105";"M6b";"WP469324";"EZ";1;0.55;0;0;20;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-4";2019;"WIN105";"M6b";"WP556851";"EZ";1;0.55;0;0;5;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
"2000-EAG-5";2016;"AMS005";"M6b";"WP469277";"EZ";0.361111111111111;1.8;0;0;15;15;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-5";2019;"AMS005";"M6b";"WP556674";"EZ";0.296296296296296;1.35;0;0;2;5;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-5";2012;"AMS126";"M6b";"3220120491";"EZ";0.208333333333333;1.2;0;0;3;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-5";2012;"AMS127";"M6b";"3220120492";"EZ";0.375;0.8;0;0;80;80;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-5";2012;"AMS128";"M6b";"3220120493";"EZ";0.277777777777778;0.9;0;0;5;5;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-5";2012;"AMS129";"M6b";"3220120494";"EZ";0.875;0.4;0;0;10;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-5";2016;"AMS129";"M6b";"WP469206";"EZ";1;0.3;0;2;0;28;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-5";2019;"AMS129";"M6b";"WP556770";"EZ";1;0.3;0;0.1;30;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
"2000-EAG-5";2012;"AMS130";"M6b";"3220120495";"EZ";0.277777777777778;0.9;0;0;0.1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"2000-EAG-5";2012;"BUL103";"M6b";"3220120498";"EZ";0.227272727272727;1.1;0;0;0.1;0.1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-5";2016;"BUL103";"M6b";"WP469269";"EZ";0.409090909090909;1.1;0;0;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-5";2019;"BUL103";"M6b";"WP556669";"EZ";0.75;0.6;0;0;10;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-5";2012;"BUL104";"M6b";"3220121198";"EZ";0.15;1;0;0.1;15;15;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-5";2016;"BUL104";"M6b";"WP469363";"EZ";0.35;1;0;0.1;5;40;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-5";2019;"BUL104";"M6b";"WP556771";"EZ";0.888888888888889;0.45;0;0;1;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
"2000-EAG-5";2012;"HOD105";"M6b";"3220121203";"EZ";0.05;1;0;0.1;5;10;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-5";2016;"HOD105";"M6b";"WP469366";"EZ";0.45;1;0;0;5;8;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2000-EAG-5";2019;"HOD105";"M6b";"WP556773";"EZ";0.458333333333333;1.2;0;0;1;9;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-5";2012;"HOD106";"M6b";"3220121761";"EZ";0.5625;0.8;0;0.1;15;15;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"2000-EAG-5";2012;"OUW100";"M6b";"3220120510";"EZ";0.4;0.5;0;0;0.1;0.1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-5";2012;"OUW101";"M6b";"3220120488";"EZ";0.222222222222222;0.9;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-5";2012;"OUW102";"M6b";"3220121204";"EZ";0.1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-5";2016;"OUW102";"M6b";"WP468957";"EZ";0.714285714285714;0.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"2000-EAG-5";2019;"OUW102";"M6b";"WP557043";"EZ";0.5;0.8;0;0;0.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-5";2016;"WAV102";"M6b";"WP469507";"EZ";1;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"2000-EAG-5";2019;"WAV102";"M6b";"WP556675";"EZ";0.583333333333333;0.6;0.1;0;0.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-5";2012;"WAV105";"M6b";"3220121798";"EZ";0.222222222222222;0.9;0;0.1;1;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-5";2016;"WAV105";"M6b";"WP469724";"EZ";0.416666666666667;0.6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-5";2019;"WAV105";"M6b";"WP556772";"EZ";0.777777777777778;0.45;0;0;0.1;0.1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-5";2012;"WAV106";"M6b";"3220121228";"EZ";0.1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-5";2012;"WIN103";"M6b";"3220120489";"EZ";0.269230769230769;1.3;0;0;2;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"2000-EAG-5";2012;"WIN106";"M6b";"3220120490";"EZ";1;0.7;0;0;30;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
"2000-EAG-6";2012;"AMS115";"M6b";"3220121537";"EZ";0.571428571428572;0.7;0;0;30;30;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-6";2016;"AMS115";"M6b";"WP468965";"EZ";1;0.5;0;0;25;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-6";2019;"AMS115";"M6b";"WP557045";"EZ";0.666666666666667;0.9;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-6";2012;"AMS116";"M6b";"3220120528";"EZ";0.233333333333333;1.5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-6";2016;"AMS116";"M6b";"WP468990";"EZ";0.1;2;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-6";2012;"AMS117";"M6b";"3220120529";"EZ";0.318181818181818;1.1;0;0;0.1;0.1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-6";2012;"AMS118";"M6b";"3220120530";"EZ";0.428571428571429;0.7;0;0;0.1;0.1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-6";2012;"AMS119";"M6b";"3220120531";"EZ";0.5;0.9;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-6";2016;"AMS119";"M6b";"WP468989";"EZ";0.166666666666667;1.8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-6";2019;"AMS119";"M6b";"WP556736";"EZ";0.434782608695652;1.15;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-6";2012;"AMS120";"M6b";"3220120532";"EZ";0.233333333333333;1.5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-6";2012;"AMS121";"M6b";"3220120533";"EZ";0.4;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-6";2012;"AMS122";"M6b";"3220121538";"EZ";0.125;1.6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-6";2016;"AMS122";"M6b";"WP468947";"EZ";0.175;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-6";2019;"AMS122";"M6b";"WP557052";"EZ";0.380952380952381;1.05;0;0;0.1;0.1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-6";2012;"AMS123";"M6b";"3220120534";"EZ";0.25;1.2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-6";2016;"AMS123";"M6b";"WP468958";"EZ";0.6;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"2000-EAG-6";2019;"AMS123";"M6b";"WP556861";"EZ";0.37037037037037;1.35;0;0;0.1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-6";2012;"AMS124";"M6b";"3220120535";"EZ";0.25;1.4;0;0;0.1;0.1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-6";2012;"AMS125";"M6b";"3220120536";"EZ";0.714285714285714;0.7;0;0;15;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-6";2019;"KMU001";"M6b";"WP556747";"EZ";0.314285714285714;1.75;0;0;1;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"2000-EAG-6";2012;"KMU106";"M6b";"3220121539";"EZ";0.294117647058824;0.85;0;0;3;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"2000-EAG-6";2012;"KMU107";"M6b";"3220121540";"EZ";0.230769230769231;1.3;0;0;2;4;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-6";2016;"KMU107";"M6b";"WP469786";"EZ";0.361111111111111;1.8;0;0;10;10;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"2000-EAG-6";2019;"KMU107";"M6b";"WP556716";"EZ";0.379310344827586;1.45;0;0;2;5;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"2000-EAG-6";2012;"KMU108";"M6b";"3220120549";"EZ";0.4375;0.8;0;0.1;3;3;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"2000-EAG-6";2012;"KMU109";"M6b";"3220120550";"EZ";0.444444444444444;0.9;0;0.1;30;30;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"2000-EAG-6";2012;"KMU110";"M6b";"3220120551";"EZ";1;0.3;0;0;30;85;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"2000-EAG-6";2016;"KMU110";"M6b";"WP469264";"EZ";0.928571428571429;0.7;0;0;8;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
"2000-EAG-6";2019;"KMU110";"M6b";"WP556867";"EZ";0.476190476190476;1.05;0;0;1;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"2000-EAG-6";2012;"KMU111";"M6b";"3220120552";"EZ";0.285714285714286;0.7;0;0.1;10;15;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"2000-EAG-6";2012;"KMU112";"M6b";"3220120553";"EZ";0.357142857142857;1.4;0;0;0.1;0.1;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
