locatie.EAG;jaar;maand;fewsparameter;meetwaarde;locatie.afaanvoergebied
6570-EAG-1;2014;12;EXT380;1.6;
6570-EAG-1;2015;2;EXT380;2.5;
6570-EAG-1;2015;4;EXT380;2.4;
6570-EAG-1;2015;6;EXT380;2.8;
6570-EAG-1;2015;7;EXT380;2.3;
6570-EAG-1;2015;8;EXT380;4.8;
6570-EAG-1;2015;10;EXT380;4.4;
6570-EAG-1;2015;12;EXT380;2;
6570-EAG-1;2016;2;EXT380;2.2;
6570-EAG-1;2016;4;EXT380;2.1;
6570-EAG-1;2016;6;EXT380;2.1;
6570-EAG-1;2016;7;EXT380;2.6;
6570-EAG-1;2016;8;EXT380;2.8;
6570-EAG-1;2016;10;EXT380;1.7;
6570-EAG-1;2016;12;EXT380;2;
6570-EAG-1;2017;2;EXT380;1.6;
6570-EAG-1;2017;4;EXT380;2;
6570-EAG-1;2017;6;EXT380;2;
6570-EAG-1;2017;7;EXT380;2.5;
6570-EAG-1;2017;8;EXT380;8.5;
6570-EAG-1;2017;10;EXT380;2;
6570-EAG-1;2017;12;EXT380;2.3;
6570-EAG-1;2018;1;EXT380;1.9;
6570-EAG-1;2018;2;EXT380;1.4;
6570-EAG-1;2018;3;EXT380;1.7;
7010-EAG-1;2009;1;EXT380;5.5;
7010-EAG-1;2009;2;EXT380;6.2;
7010-EAG-1;2009;3;EXT380;4.1;
7010-EAG-1;2009;4;EXT380;7.2;
7010-EAG-1;2009;5;EXT380;5.3;
7010-EAG-1;2009;6;EXT380;3.9;
7010-EAG-1;2009;7;EXT380;3.6;
7010-EAG-1;2009;8;EXT380;3.4;
7010-EAG-1;2009;9;EXT380;2.7;
7010-EAG-1;2009;10;EXT380;4;
7010-EAG-1;2009;11;EXT380;4.4;
7010-EAG-1;2009;12;EXT380;3;
7010-EAG-1;2010;3;EXT380;3.115;
7010-EAG-1;2010;4;EXT380;2.48;
7010-EAG-1;2010;5;EXT380;3.4;
7010-EAG-1;2010;6;EXT380;3.13;
7010-EAG-1;2010;7;EXT380;4.7;
7010-EAG-1;2010;8;EXT380;5.13;
7010-EAG-1;2010;9;EXT380;8.88;
7010-EAG-1;2010;10;EXT380;5.8;
7010-EAG-1;2010;11;EXT380;5.7;
7010-EAG-1;2010;12;EXT380;4.8;
7010-EAG-1;2011;2;EXT380;5.8;
7010-EAG-1;2011;4;EXT380;4.4;
7010-EAG-1;2011;5;EXT380;3.2;
7010-EAG-1;2011;6;EXT380;5;
7010-EAG-1;2011;7;EXT380;6.3;
7010-EAG-1;2011;8;EXT380;4;
7010-EAG-1;2011;10;EXT380;5.3;
7010-EAG-1;2011;12;EXT380;6.9;
7010-EAG-1;2012;2;EXT380;4;
7010-EAG-1;2012;4;EXT380;3.6;
7010-EAG-1;2012;6;EXT380;5.7;
7010-EAG-1;2012;7;EXT380;6.6;
7010-EAG-1;2012;8;EXT380;4;
7010-EAG-1;2012;11;EXT380;11;
7010-EAG-1;2012;12;EXT380;5.6;
7010-EAG-1;2013;2;EXT380;10;
7010-EAG-1;2013;4;EXT380;6.3;
7010-EAG-1;2013;6;EXT380;6.6;
7010-EAG-1;2013;7;EXT380;6.4;
7010-EAG-1;2013;8;EXT380;4.3;
7010-EAG-1;2013;10;EXT380;9.4;
7010-EAG-1;2013;12;EXT380;5.4;
7010-EAG-1;2014;1;EXT380;3.4;
7010-EAG-1;2014;2;EXT380;4.13333333333333;
7010-EAG-1;2014;3;EXT380;4.5;
7010-EAG-1;2014;4;EXT380;4.66666666666667;
7010-EAG-1;2014;5;EXT380;5.05;
7010-EAG-1;2014;6;EXT380;3.66666666666667;
7010-EAG-1;2014;7;EXT380;4.4;
7010-EAG-1;2014;8;EXT380;3.6;
7010-EAG-1;2014;9;EXT380;3.65;
7010-EAG-1;2014;10;EXT380;4.2;
7010-EAG-1;2014;12;EXT380;4.06;
7010-EAG-1;2015;1;EXT380;5.65;
7010-EAG-1;2015;2;EXT380;4.76666666666667;
7010-EAG-1;2015;3;EXT380;3.55;
7010-EAG-1;2015;4;EXT380;4.2;
7010-EAG-1;2015;5;EXT380;4.55;
7010-EAG-1;2015;6;EXT380;4.9;
7010-EAG-1;2015;7;EXT380;5.06666666666667;
7010-EAG-1;2015;8;EXT380;4.5;
7010-EAG-1;2015;9;EXT380;4;
7010-EAG-1;2015;10;EXT380;3.23333333333333;
7010-EAG-1;2015;11;EXT380;3.3;
7010-EAG-1;2015;12;EXT380;6.06666666666667;
7010-EAG-1;2016;1;EXT380;3.5;
7010-EAG-1;2016;2;EXT380;6.1;
7010-EAG-1;2016;3;EXT380;3.4;
7010-EAG-1;2016;4;EXT380;5.75;
7010-EAG-1;2016;5;EXT380;4.5;
7010-EAG-1;2016;6;EXT380;5.35;
7010-EAG-1;2016;7;EXT380;5.35;
7010-EAG-1;2016;8;EXT380;4.6;
7010-EAG-1;2016;9;EXT380;4.2;
7010-EAG-1;2016;10;EXT380;3.15;
7010-EAG-1;2016;11;EXT380;2.5;
7010-EAG-1;2016;12;EXT380;4.35;
7010-EAG-1;2017;1;EXT380;4.3;
7010-EAG-1;2017;2;EXT380;5.33333333333333;
7010-EAG-1;2017;3;EXT380;6.6;
7010-EAG-1;2017;4;EXT380;7.03333333333333;
7010-EAG-1;2017;5;EXT380;9.9;
7010-EAG-1;2017;6;EXT380;6.53333333333333;
7010-EAG-1;2017;7;EXT380;5.66666666666667;
7010-EAG-1;2017;8;EXT380;5.7;
7010-EAG-1;2017;9;EXT380;9.3;
7010-EAG-1;2017;10;EXT380;5.73333333333333;
7010-EAG-1;2017;11;EXT380;4.65;
7010-EAG-1;2017;12;EXT380;3.5;
7010-EAG-1;2018;1;EXT380;5.33333333333333;
7010-EAG-1;2018;2;EXT380;3.83333333333333;
7010-EAG-1;2018;3;EXT380;7.03333333333333;
7010-EAG-1;2018;4;EXT380;7.3;
7010-EAG-2;2014;1;EXT380;2.5;
7010-EAG-2;2014;2;EXT380;2.6;
7010-EAG-2;2014;3;EXT380;2.5;
7010-EAG-2;2014;4;EXT380;3.4;
7010-EAG-2;2014;5;EXT380;4.1;
7010-EAG-2;2014;6;EXT380;2.7;
7010-EAG-2;2014;7;EXT380;3.3;
7010-EAG-2;2014;8;EXT380;3.1;
7010-EAG-2;2014;9;EXT380;2.6;
7010-EAG-2;2014;10;EXT380;2.2;
7010-EAG-2;2014;12;EXT380;1.9;
7010-EAG-2;2015;1;EXT380;2.1;
7010-EAG-2;2015;2;EXT380;2;
7010-EAG-2;2015;3;EXT380;4.6;
7010-EAG-2;2015;4;EXT380;2.6;
7010-EAG-2;2015;5;EXT380;6.9;
7010-EAG-2;2015;6;EXT380;4.5;
7010-EAG-2;2015;7;EXT380;2.9;
7010-EAG-2;2015;8;EXT380;2.7;
7010-EAG-2;2015;9;EXT380;3.1;
7010-EAG-2;2015;10;EXT380;2.9;
7010-EAG-2;2015;11;EXT380;2.9;
7010-EAG-2;2015;12;EXT380;13;
7010-EAG-2;2016;1;EXT380;3;
7010-EAG-2;2016;2;EXT380;2.1;
7010-EAG-2;2016;3;EXT380;2.6;
7010-EAG-2;2016;4;EXT380;3;
7010-EAG-2;2016;5;EXT380;3.3;
7010-EAG-2;2016;6;EXT380;2.5;
7010-EAG-2;2016;7;EXT380;5.1;
7010-EAG-2;2016;8;EXT380;2.3;
7010-EAG-2;2016;9;EXT380;2.7;
7010-EAG-2;2016;10;EXT380;2.7;
7010-EAG-2;2016;11;EXT380;2.9;
7010-EAG-2;2016;12;EXT380;1.9;
7010-EAG-2;2017;1;EXT380;1.6;
7010-EAG-2;2017;2;EXT380;1.2;
7010-EAG-2;2017;3;EXT380;1.4;
7010-EAG-2;2017;4;EXT380;1.7;
7010-EAG-2;2017;5;EXT380;2.2;
7010-EAG-2;2017;6;EXT380;3.6;
7010-EAG-2;2017;7;EXT380;3;
7010-EAG-2;2017;8;EXT380;2.8;
7010-EAG-2;2017;9;EXT380;2.4;
7010-EAG-2;2017;10;EXT380;2.6;
7010-EAG-2;2017;11;EXT380;2.3;
7010-EAG-2;2017;12;EXT380;1.8;
7010-EAG-2;2018;1;EXT380;1.7;
7010-EAG-2;2018;2;EXT380;1.9;
7010-EAG-2;2018;3;EXT380;1.9;
7010-EAG-2;2018;4;EXT380;2.2;
7020-EAG-1;2016;1;EXT380;2;
7020-EAG-1;2016;2;EXT380;2.45;
7020-EAG-1;2016;3;EXT380;2.45;
7020-EAG-1;2016;4;EXT380;2.65;
7020-EAG-1;2016;5;EXT380;2.9;
7020-EAG-1;2016;6;EXT380;2.75;
7020-EAG-1;2016;7;EXT380;2;
7020-EAG-1;2016;8;EXT380;2;
7020-EAG-1;2016;9;EXT380;2.6;
7020-EAG-1;2016;10;EXT380;2.45;
7020-EAG-1;2016;11;EXT380;2.3;
7020-EAG-1;2016;12;EXT380;2.2;
7020-EAG-1;2017;1;EXT380;2.05;
7020-EAG-1;2017;2;EXT380;1.75;
7020-EAG-1;2017;3;EXT380;2.4;
7020-EAG-1;2017;4;EXT380;2.45;
7020-EAG-1;2017;5;EXT380;3.2;
7020-EAG-1;2017;6;EXT380;2.75;
7020-EAG-1;2017;7;EXT380;2.65;
7020-EAG-1;2017;8;EXT380;2.35;
7020-EAG-1;2017;9;EXT380;2.45;
7020-EAG-1;2017;10;EXT380;2.1;
7020-EAG-1;2017;11;EXT380;2.7;
7020-EAG-1;2017;12;EXT380;2.2;
7020-EAG-1;2018;1;EXT380;2.7;
7020-EAG-1;2018;2;EXT380;2.25;
7020-EAG-1;2018;3;EXT380;3.75;
7020-EAG-1;2018;4;EXT380;3.85;
7050-EAG-1;2010;2;EXT380;1.13;
7050-EAG-1;2010;3;EXT380;1.23;
7050-EAG-1;2010;4;EXT380;1.35;
7050-EAG-1;2010;5;EXT380;1.83;
7050-EAG-1;2010;6;EXT380;1.2;
7050-EAG-1;2010;7;EXT380;1.63;
7050-EAG-1;2010;8;EXT380;1.78;
7050-EAG-1;2010;9;EXT380;1.15;
7050-EAG-1;2010;10;EXT380;1.4;
7050-EAG-1;2010;11;EXT380;1.6;
7050-EAG-1;2010;12;EXT380;1.6;
7050-EAG-1;2011;4;EXT380;1.3;
7050-EAG-1;2011;6;EXT380;1.4;
7050-EAG-1;2011;7;EXT380;1.4;
7050-EAG-1;2011;8;EXT380;1.5;
7050-EAG-1;2011;10;EXT380;1.1;
7050-EAG-1;2011;12;EXT380;1.2;
7050-EAG-1;2012;2;EXT380;0.9;
7050-EAG-1;2012;4;EXT380;1.4;
7050-EAG-1;2012;6;EXT380;1.6;
7050-EAG-1;2012;7;EXT380;1.6;
7050-EAG-1;2012;10;EXT380;1.3;
7050-EAG-1;2012;12;EXT380;1;
7050-EAG-1;2013;2;EXT380;1.5;
7050-EAG-1;2013;4;EXT380;2.3;
7050-EAG-1;2013;6;EXT380;1.4;
7050-EAG-1;2013;7;EXT380;1.6;
7050-EAG-1;2013;8;EXT380;1.6;
7050-EAG-1;2013;10;EXT380;1.4;
7050-EAG-1;2013;12;EXT380;1.4;
7050-EAG-1;2014;1;EXT380;1.2;
7050-EAG-1;2014;2;EXT380;1.55;
7050-EAG-1;2014;3;EXT380;1.6;
7050-EAG-1;2014;4;EXT380;1.4;
7050-EAG-1;2014;5;EXT380;1.9;
7050-EAG-1;2014;6;EXT380;1.85;
7050-EAG-1;2014;8;EXT380;1.8;
7050-EAG-1;2014;9;EXT380;1.3;
7050-EAG-1;2014;11;EXT380;1.4;
7050-EAG-1;2014;12;EXT380;1.6;
7050-EAG-1;2015;1;EXT380;1.4;
7050-EAG-1;2015;2;EXT380;1.25;
7050-EAG-1;2015;3;EXT380;1.3;
7050-EAG-1;2015;4;EXT380;1.4;
7050-EAG-1;2015;5;EXT380;1.6;
7050-EAG-1;2015;6;EXT380;1.9;
7050-EAG-1;2015;7;EXT380;1.8;
7050-EAG-1;2015;8;EXT380;1.8;
7050-EAG-1;2015;9;EXT380;1.7;
7050-EAG-1;2015;10;EXT380;1.75;
7050-EAG-1;2015;11;EXT380;1.1;
7050-EAG-1;2015;12;EXT380;1.4;
7050-EAG-1;2016;2;EXT380;1.4;
7050-EAG-1;2016;4;EXT380;1.5;
7050-EAG-1;2016;6;EXT380;1.6;
7050-EAG-1;2016;7;EXT380;1.9;
7050-EAG-1;2016;8;EXT380;1.6;
7050-EAG-1;2016;10;EXT380;1.5;
7050-EAG-1;2016;12;EXT380;1.7;
7050-EAG-1;2017;2;EXT380;1.4;
7050-EAG-1;2017;4;EXT380;1.4;
7050-EAG-1;2017;6;EXT380;1.6;
7050-EAG-1;2017;7;EXT380;1.6;
7050-EAG-1;2017;8;EXT380;1.7;
7050-EAG-1;2017;10;EXT380;1.4;
7050-EAG-1;2017;12;EXT380;1.5;
7050-EAG-1;2018;1;EXT380;1.5;
7050-EAG-1;2018;2;EXT380;1.3;
7050-EAG-1;2018;3;EXT380;1.4;
7060-EAG-1;2011;1;EXT380;0.8;
7060-EAG-1;2011;3;EXT380;1.1;
7060-EAG-1;2011;4;EXT380;0.8;
7060-EAG-1;2011;5;EXT380;1.1;
7060-EAG-1;2011;6;EXT380;0.9;
7060-EAG-1;2011;7;EXT380;1.8;
7060-EAG-1;2011;8;EXT380;1.4;
7060-EAG-1;2011;9;EXT380;1;
7060-EAG-1;2011;10;EXT380;0.8;
7060-EAG-1;2011;11;EXT380;0.8;
7060-EAG-1;2011;12;EXT380;0.9;
7100-EAG-1;2016;1;EXT380;3.2;
7100-EAG-1;2016;2;EXT380;3.3;
7100-EAG-1;2016;3;EXT380;2.56666666666667;
7100-EAG-1;2016;4;EXT380;2;
7100-EAG-1;2016;5;EXT380;2.23333333333333;
7100-EAG-1;2016;6;EXT380;2.43333333333333;
7100-EAG-1;2016;7;EXT380;2.03333333333333;
7100-EAG-1;2016;8;EXT380;1.93333333333333;
7100-EAG-1;2016;9;EXT380;2.06666666666667;
7100-EAG-1;2016;10;EXT380;1.5;
7100-EAG-1;2016;11;EXT380;1.83333333333333;
7100-EAG-1;2016;12;EXT380;2;
7100-EAG-1;2017;1;EXT380;1.93333333333333;
7100-EAG-1;2017;2;EXT380;1.7;
7100-EAG-1;2017;3;EXT380;2.43333333333333;
7100-EAG-1;2017;4;EXT380;3.4;
7100-EAG-1;2017;5;EXT380;3.13333333333333;
7100-EAG-1;2017;6;EXT380;3;
7100-EAG-1;2017;7;EXT380;2.66666666666667;
7100-EAG-1;2017;8;EXT380;2.26666666666667;
7100-EAG-1;2017;9;EXT380;2.26666666666667;
7100-EAG-1;2017;10;EXT380;2.93333333333333;
7100-EAG-1;2017;11;EXT380;5.66666666666667;
7100-EAG-1;2017;12;EXT380;8.76666666666667;
7100-EAG-2;2009;1;EXT380;1.7;
7100-EAG-2;2009;2;EXT380;1.6;
7100-EAG-2;2009;3;EXT380;2.2;
7100-EAG-2;2009;4;EXT380;3;
7100-EAG-2;2009;5;EXT380;3.3;
7100-EAG-2;2009;6;EXT380;2.4;
7100-EAG-2;2009;7;EXT380;2.4;
7100-EAG-2;2009;8;EXT380;2.8;
7100-EAG-2;2009;9;EXT380;2.2;
7100-EAG-2;2009;10;EXT380;2.8;
7100-EAG-2;2009;11;EXT380;3.3;
7100-EAG-2;2009;12;EXT380;4.9;
7100-EAG-2;2016;1;EXT380;3;
7100-EAG-2;2016;2;EXT380;2.1;
7100-EAG-2;2016;3;EXT380;2.8;
7100-EAG-2;2016;4;EXT380;3.2;
7100-EAG-2;2016;5;EXT380;3.1;
7100-EAG-2;2016;6;EXT380;2.2;
7100-EAG-2;2016;7;EXT380;3.2;
7100-EAG-2;2016;8;EXT380;3.4;
7100-EAG-2;2016;9;EXT380;3.9;
7100-EAG-2;2016;10;EXT380;2.7;
7100-EAG-2;2016;11;EXT380;2.1;
7100-EAG-2;2016;12;EXT380;3.1;
7100-EAG-2;2017;1;EXT380;3;
7100-EAG-2;2017;2;EXT380;2.9;
7100-EAG-2;2017;3;EXT380;3.1;
7100-EAG-2;2017;4;EXT380;3.8;
7100-EAG-2;2017;5;EXT380;4.2;
7100-EAG-2;2017;6;EXT380;4.2;
7100-EAG-2;2017;7;EXT380;3.2;
7100-EAG-2;2017;8;EXT380;3.8;
7100-EAG-2;2017;9;EXT380;3.7;
7100-EAG-2;2017;10;EXT380;3.2;
7100-EAG-2;2017;11;EXT380;1.6;
7100-EAG-2;2017;12;EXT380;1.9;
8000-EAG-1;2010;2;EXT380;3.75;
8000-EAG-1;2010;3;EXT380;3.83;
8000-EAG-1;2010;4;EXT380;3.95;
8000-EAG-1;2010;5;EXT380;4.13;
8000-EAG-1;2010;6;EXT380;4.58;
8000-EAG-1;2010;7;EXT380;4.75;
8000-EAG-1;2010;8;EXT380;4.98;
8000-EAG-1;2010;9;EXT380;3.78;
8000-EAG-1;2010;10;EXT380;5.9;
8000-EAG-1;2010;11;EXT380;4.75;
8000-EAG-1;2011;1;EXT380;4.4;
8000-EAG-1;2011;2;EXT380;4.2;
8000-EAG-1;2011;3;EXT380;3.9;
8000-EAG-1;2011;4;EXT380;5.6;
8000-EAG-1;2011;5;EXT380;5.8;
8000-EAG-1;2011;6;EXT380;5.4;
8000-EAG-1;2011;7;EXT380;5.6;
8000-EAG-1;2011;8;EXT380;4.4;
8000-EAG-1;2011;9;EXT380;3.4;
8000-EAG-1;2011;10;EXT380;5.2;
8000-EAG-1;2011;11;EXT380;3.85;
8000-EAG-1;2012;1;EXT380;4.1;
8000-EAG-1;2012;3;EXT380;3.6;
8000-EAG-1;2012;4;EXT380;4.7;
8000-EAG-1;2012;5;EXT380;4.2;
8000-EAG-1;2012;6;EXT380;4.3;
8000-EAG-1;2012;7;EXT380;4.2;
8000-EAG-1;2012;8;EXT380;5.3;
8000-EAG-1;2012;10;EXT380;3.9;
8000-EAG-1;2012;11;EXT380;3.9;
8000-EAG-1;2012;12;EXT380;4.2;
8000-EAG-1;2013;2;EXT380;4;
8000-EAG-1;2013;3;EXT380;4.4;
8000-EAG-1;2013;4;EXT380;4;
8000-EAG-1;2013;5;EXT380;4.6;
8000-EAG-1;2013;6;EXT380;3.9;
8000-EAG-1;2013;7;EXT380;4.75;
8000-EAG-1;2013;9;EXT380;4.5;
8000-EAG-1;2013;10;EXT380;3.6;
8000-EAG-1;2013;11;EXT380;4.2;
8000-EAG-1;2013;12;EXT380;4.6;
8000-EAG-1;2014;1;EXT380;3.7;
8000-EAG-1;2014;2;EXT380;4.1;
8000-EAG-1;2014;3;EXT380;4.05;
8000-EAG-1;2014;5;EXT380;6.2;
8000-EAG-1;2014;6;EXT380;4.7;
8000-EAG-1;2014;7;EXT380;5.4;
8000-EAG-1;2014;9;EXT380;4.3;
8000-EAG-1;2014;11;EXT380;4.9;
8000-EAG-1;2014;12;EXT380;3.3;
8000-EAG-1;2015;1;EXT380;3.35;
8000-EAG-1;2015;2;EXT380;4.55;
8000-EAG-1;2015;3;EXT380;5.35;
8000-EAG-1;2015;4;EXT380;3.4;
8000-EAG-1;2015;5;EXT380;4.8;
8000-EAG-1;2015;6;EXT380;4.4;
8000-EAG-1;2015;7;EXT380;4.1;
8000-EAG-1;2015;8;EXT380;4.1;
8000-EAG-1;2015;9;EXT380;3.35;
8000-EAG-1;2015;10;EXT380;4.75;
8000-EAG-1;2015;11;EXT380;6.2;
8000-EAG-1;2015;12;EXT380;3.95;
8000-EAG-1;2016;1;EXT380;4.1;
8000-EAG-1;2016;2;EXT380;3.8;
8000-EAG-1;2016;3;EXT380;3.9;
8000-EAG-1;2016;4;EXT380;4.4;
8000-EAG-1;2016;5;EXT380;4;
8000-EAG-1;2016;6;EXT380;5.5;
8000-EAG-1;2016;7;EXT380;4.3;
8000-EAG-1;2016;8;EXT380;5.5;
8000-EAG-1;2016;9;EXT380;4.3;
8000-EAG-1;2016;10;EXT380;4;
8000-EAG-1;2016;11;EXT380;3.2;
8000-EAG-1;2016;12;EXT380;3.8;
8000-EAG-1;2017;1;EXT380;3.9;
8000-EAG-1;2017;2;EXT380;3.4;
8000-EAG-1;2017;3;EXT380;3.2;
8000-EAG-1;2017;4;EXT380;4.2;
8000-EAG-1;2017;5;EXT380;3.9;
8000-EAG-1;2017;6;EXT380;4.5;
8000-EAG-1;2017;7;EXT380;4.4;
8000-EAG-1;2017;8;EXT380;3.8;
8000-EAG-1;2017;9;EXT380;3.1;
8000-EAG-1;2017;10;EXT380;4.1;
8000-EAG-1;2017;11;EXT380;3.6;
8000-EAG-1;2017;12;EXT380;3.6;
8000-EAG-1;2018;1;EXT380;3.8;
8000-EAG-1;2018;2;EXT380;4.8;
8000-EAG-1;2018;3;EXT380;4.5;
8000-EAG-1;2018;4;EXT380;3.6;
8010-EAG-1;2018;1;EXT380;5.2;
8010-EAG-1;2018;2;EXT380;4.7;
8010-EAG-1;2018;3;EXT380;4;
8010-EAG-1;2018;4;EXT380;4.4;
8010-EAG-2;2015;1;EXT380;3.65;
8010-EAG-2;2015;2;EXT380;3.75;
8010-EAG-2;2015;3;EXT380;3.75;
8010-EAG-2;2015;4;EXT380;3.7;
8010-EAG-2;2015;5;EXT380;4.8;
8010-EAG-2;2015;6;EXT380;5.4;
