CODE;BUITENGEBRUIKDATUM;NAAM;NAMESPACE;GERELATEERDMEETOBJECT;GERELATEERDMEETOBJECTROL_ID;WATERTYPE;XCOORD;YCOORD;ZCOORD;REFERENTIEVLAK;MORFOLOGIE;OPMERKING;MOTIVATIE;TOEGANKELIJKHEID;MEETNET_HISTORIE;MEETNET_ACTUEEL;FEWSFILTER_HISTORIE;FEWSFILTER_ACTUEEL;PROGRAMMA_HISTORIE;PROGRAMMA_ACTUEEL;BODEMSOORT;GAFIDENT;EAGIDENT;OWMIDENT
RKP013;;Fietspad naast politieschool bij duiker;NL11;;;M10;116441;483993;;;lijnvormig; | nog morf check | ;;;ADMWEST-WGP;;Watergebiedsplannen;;FYCHEM;;Bebouwing;521;8080-EAG-2;
RKP014;;Sportpark Sloten hoge kant stuw;NL11;;;M10;115410;483723;;;lijnvormig; | nog morf check | ;;;ADMWEST-WGP_MACFTGBD;;KRW_Watergebiedsplannen;;FYCHEM_HYBI;;Bebouwing;521;8080-EAG-1;
RKP015;;Gemaal Jaagdpad 160;NL11;;;M10;117192;482885;;;lijnvormig; | nog morf check | ;;;VASTRIJ;;Waterakkoord;;FYCHEM;;Bebouwing;521;8080-EAG-2;
RKP100;;mp_2012 1033;NL11;;;M10;116728;483632;;;lijnvormig; | nog morf check | ;;;MACFTGBD;;KRW;;HYBI;;Bebouwing;521;8080-EAG-2;
RKP101;;mp_2012;NL11;;;M10;117177;482973;;;lijnvormig; | nog morf check | ;;;MACFTGBD;;KRW;;HYBI;;Bebouwing;521;8080-EAG-2;
RKP102;;mp_2012;NL11;;;M10;116414;484053;;;lijnvormig; | nog morf check | ;;;MACFTGBD;;KRW;;HYBI;;Bebouwing;521;8080-EAG-2;
RKP103;;mp_2012;NL11;;;M10;114773;483699;;;lijnvormig; | nog morf check | ;;;MACFTGBD;;KRW;;HYBI;;Veen;521;8080-EAG-2;
RKP104;;mp_2012;NL11;;;M10;117377;484279;;;lijnvormig; | nog morf check | ;;;MACFTGBD;;KRW;;HYBI;;Bebouwing;521;8080-EAG-2;
RKP105;;mp_2012;NL11;;;M10;115698;483753;;;lijnvormig; | nog morf check | ;;;MACFTGBD;;KRW;;HYBI;;Bebouwing;521;8080-EAG-1;
RKP106;;macrofyten_2014;NL11;;;M10;115598;482886;;;lijnvormig; | nog morf check | ;inventarisatie NVO 2014;;MACFTNVO;;KRW;;HYBI;;Bebouwing;521;8080-EAG-2;
RKP107;;macrofyten_2014;NL11;;;M10;115846;483119;;;lijnvormig; | nog morf check | ;inventarisatie NVO 2014;;MACFTNVO;;KRW;;HYBI;;Bebouwing;521;8080-EAG-2;
RKP108;;macrofyten_2014;NL11;;;M10;116087;483288;;;lijnvormig; | nog morf check | ;inventarisatie NVO 2014;;MACFTNVO;;KRW;;HYBI;;Bebouwing;521;8080-EAG-2;
RKP109;;macrofyten_2014;NL11;;;M10;114766;483401;;;lijnvormig; | nog morf check | ;inventarisatie NVO 2014;;MACFTNVO;;KRW;;HYBI;;Veen;521;8080-EAG-2;
RKP110;;macrofyten_2014;NL11;;;M10;114799;483687;;;lijnvormig; | nog morf check | ;inventarisatie NVO 2014;;MACFTNVO;;KRW;;HYBI;;Veen;521;8080-EAG-2;
RKP111;;MAFYTLV 2015;NL11;;;M10;115659;482757;;;lijnvormig; | nog morf check | ;;;MACFTGBD;;KRW;;HYBI;;Bebouwing;521;8080-EAG-2;
RKP112;;MAFYTLV 2015;NL11;;;M10;115047;483140;;;lijnvormig; | nog morf check | ;;;MACFTGBD;;KRW;;HYBI;;Bebouwing;521;8080-EAG-1;
RKP113;;MAFYTLV 2015;NL11;;;M10;114783;483367;;;lijnvormig; | nog morf check | ;;;MACFTGBD;;KRW;;HYBI;;Veen;521;8080-EAG-2;
RLA001;;Ringvaart Haarlemmermeer, Zwarte Pad 30, steiger Akermolen;NL11;;;;113701;484390;;;;;;;EXTZWEM;;Zwemwater;;FYCHEM;;Zware klei;;;
RLA101;;macrofyten_2014;NL11;;;M6b;113082;488671;;;lijnvormig; | nog morf check | ;inventarisatie NVO 2014;;MACFTNVO;;KRW;;HYBI;;Bebouwing;521;8000-EAG-1;
RLA102;;macrofyten_2014;NL11;;;M6b;112638;488649;;;lijnvormig; | nog morf check | ;inventarisatie NVO 2014;;MACFTNVO;;KRW;;HYBI;;Bebouwing;521;8000-EAG-1;
RLA103;;macrofyten_2014;NL11;;;M6b;112494;488679;;;lijnvormig; | nog morf check | ;inventarisatie NVO 2014;;MACFTNVO;;KRW;;HYBI;;Bebouwing;521;8000-EAG-1;
RLA104;;macrofyten_2014;NL11;;;M6b;113112;488656;;;lijnvormig; | nog morf check | ;inventarisatie NVO 2014;;MACFTNVO;;KRW;;HYBI;;Bebouwing;521;8000-EAG-1;
RLA105;;macrofyten_2014;NL11;;;M6b;114507;488681;;;lijnvormig; | nog morf check | ;inventarisatie NVO 2014;;MACFTNVO;;KRW;;HYBI;;Bebouwing;521;8000-EAG-1;
RLA106;;macrofyten_2014;NL11;;;M6b;114922;488681;;;lijnvormig; | nog morf check | ;inventarisatie NVO 2014;;MACFTNVO;;KRW;;HYBI;;Bebouwing;521;8000-EAG-1;
RLA107;;macrofyten_2014;NL11;;;M6b;117488;488716;;;lijnvormig; | nog morf check | ;inventarisatie NVO 2014;;MACFTNVO;;KRW;;HYBI;;Bebouwing;521;8000-EAG-1;
RLA108;;macrofyten_2014;NL11;;;M6b;115530;488683;;;lijnvormig; | nog morf check | ;inventarisatie NVO 2014;;MACFTNVO;;KRW;;HYBI;;Bebouwing;521;8000-EAG-1;
RLA109;;macrofyten_2014;NL11;;;M6b;115910;488687;;;lijnvormig; | nog morf check | ;inventarisatie NVO 2014;;FYTOPLANKTONABUNDANTIE_MACFTGBD_MACFTNVO;;Evaluatie_KRW;;FYCHEM_HYBI;;Bebouwing;521;8000-EAG-1;
RLA110;;macrofyten_2014;NL11;;;M6b;117462;488707;;;lijnvormig; | nog morf check | ;inventarisatie NVO 2014;;MACFTNVO;;KRW;;HYBI;;Bebouwing;521;8000-EAG-1;
RLA111;;macrofyten_2014;NL11;;;M6b;117089;488699;;;lijnvormig; | nog morf check | ;inventarisatie NVO 2014;;MACFTNVO;;KRW;;HYBI;;Bebouwing;521;8000-EAG-1;
RLA112;;macrofyten_2014;NL11;;;M6b;116107;488699;;;lijnvormig; | nog morf check | ;inventarisatie NVO 2014;;MACFTNVO;;KRW;;HYBI;;Bebouwing;521;8000-EAG-1;
RLA113;;macrofyten_2014;NL11;;;M6b;116909;488701;;;lijnvormig; | nog morf check | ;inventarisatie NVO 2014;;MACFTGBD_MACFTNVO;;KRW;;HYBI;;Bebouwing;521;8000-EAG-1;
RLA114;;macrofyten_2014;NL11;;;M6b;117196;488707;;;lijnvormig; | nog morf check | ;inventarisatie NVO 2014;;MACFTNVO;;KRW;;HYBI;;Bebouwing;521;8000-EAG-1;
RLA115;;macrofyten_2014;NL11;;;M6b;113585;488675;;;lijnvormig; | nog morf check | ;inventarisatie NVO 2014;;MACFTGBD_MACFTNVO;;KRW;;HYBI;;Bebouwing;521;8000-EAG-1;
RLA116;;macrofyten_2014;NL11;;;M6b;112326;488646;;;lijnvormig; | nog morf check | ;inventarisatie NVO 2014;;MACFTGBD_MACFTNVO;;KRW;;HYBI;;Bebouwing;521;8000-EAG-1;
RLA117;;macrofyten_2014;NL11;;;M6b;118700;488735;;;lijnvormig; | nog morf check | ;inventarisatie NVO 2014;;MACFTGBD_MACFTNVO;;KRW;;HYBI;;Bebouwing;521;8000-EAG-1;
RMW002;;;NL11;;;M6b;124750;485750;;;lijnvormig; | nog morf check | ;;;historieDIAT_historieMACEV_historieMACFT;;Onderzoek;;HYBI;;Bebouwing;46;2000-EAG-1;NL11_1_1
RMW005;31-12-2014;Ringvaart Watergraafsmeer bij Linnaeskade;NL11;RWM005P;;M6b;123850;485452;;;lijnvormig; | nog morf check | NIET KIEZEN RWM005 is juiste code;;;ADHOC_Overig-fychem_VASTINLA;;Evaluatie_Onderzoek_VMinlaatwater;;FYCHEM;;Bebouwing;46;2000-EAG-1;NL11_1_1
RWM001;;Ringvaart Watergraafsmeer;NL11;;;M6b;125053;485672;;;lijnvormig; | nog morf check | ;;;ROUTINE_ROUTPEBS-WGP_historieMACEV;;Evaluatie_Onderzoek_Watergebiedsplannen;;FYCHEM_HYBI;;Bebouwing;46;2000-EAG-1;NL11_1_1
RWM002;;Ringvaart keerschot molukkenstraat;NL11;;;M6b;124657;485695;;;lijnvormig; | nog morf check | ;;;KRWOCHEM_KRWPROB_PEBS_ROUTINE_ROUTPEBS-WGP_historieMACEV_historieMACFT;;Evaluatie_KRW_Onderzoek_Watergebiedsplannen;;FYCHEM_HYBI;;Bebouwing;46;2000-EAG-1;NL11_1_1
RWM003;;bij spoortunnel;NL11;;;M6b;124384;485641;;;lijnvormig; | nog morf check | ;;;Overig-fychem;;Onderzoek;;FYCHEM;;Bebouwing;46;2000-EAG-1;NL11_1_1
RWM004;;bij spoortunnel;NL11;;;M6b;124316;485616;;;lijnvormig; | nog morf check | ;;;Overig-fychem;;Onderzoek;;FYCHEM;;Bebouwing;46;2000-EAG-1;NL11_1_1
RWM005;;Brug over ringvaart t.o. Linnaeuskade 20;NL11;RWM005P;;M6b;123850;485452;;;lijnvormig; | nog morf check | ;;;BEDWAT_DIEPTE-FYCHEM_EXTZWEM_KRWOndCHEM_MACFTGBD_MACFTKRW_MACFTKRWOM_Overig-fychem_PEBS_TOX;DIEPTE-FYCHEM_KRWOndCHEM_VASTINLA;Evaluatie_KRW_Onderzoek_VMinlaatwater_Zwemwater;KRW_VMinlaatwater;FYCHEM_HYBI_TOX;FYCHEM;Bebouwing;46;2000-EAG-1;NL11_1_1
RWM005P;;Ringvaart Watergraafsmeer bij Linnaeuskade;NL11;;;M6b;123850;485452;;;lijnvormig;;;;;;;;;;Bebouwing;46;2000-EAG-1;NL11_1_1
RWM006;;Ringvaart Watergraafsmeer bij Nobelweg;NL11;;;M6b;123288;485042;;;lijnvormig; | nog morf check | ;;;EXTZWEM;;Zwemwater;;FYCHEM;;Bebouwing;46;2000-EAG-1;NL11_1_1
RWM100;;mp macrofauna;NL11;;;M6b;125300;485650;;;lijnvormig; | nog morf check | ;;;MACEVKRW;;KRW;;HYBI;;Bebouwing;46;2000-EAG-1;NL11_1_1
SAP001;;dammerkade halverwege;NL11;;;M27;134239;476059;;;plas; | nog morf check | ;;;Overig-fychem;;Onderzoek;;FYCHEM;;Veen;48;3201-EAG-1;NL11_6_3
SAP002;;Brug in Stichts End;NL11;;;M8;135054;474632;;;lijnvormig; | nog morf check | ;;;ADHOC_ANKO_BEDWAT_DIEPTE-FYCHEM_NVEC_Overig-fychem_VASTINLA;DIEPTE-FYCHEM_VASTINLA;Evaluatie_Onderzoek_VMinlaatwater;VMinlaatwater;FYCHEM;FYCHEM;Water;48;3201-EAG-3;
SAP010;;100m z. dammerkade;NL11;;;M27;134175;475852;;;plas; | nog morf check | ;;;ADHOC_ANKO_BEDWAT_DIEPTE-FYCHEM_FYTPTGBD_FYTPTKRW_FYTPTKRWOM_KRWOndCHEM_MACFTKRW_Plassen-g;DIEPTE-FYCHEM_KRWOndCHEM_Plassen-grob-ESF2_VASTPLAS;Evaluatie_KRW_VMplassen;Evaluatie_KRW_VMplassen;FYCHEM_HYBI;FYCHEM;Water;48;3201-EAG-1;NL11_6_3
SAP011;;25m z. halfweg bergsepad;NL11;;;M27;133947;475008;;;plas; | nog morf check | ;;;ADHOC_ANKO_BEDWAT_DIEPTE-FYCHEM_FYTOPLANKTONABUNDANTIE_FYTPTGBD_FYTPTKRW_FYTPTKRWOM_KRWOCH;DIEPTE-FYCHEM_KRWOCHEM_KRWOndCHEM_Plassen-grob-ESF2_VASTPLAS;Evaluatie_KRW_VMplassen;Evaluatie_KRW_VMplassen;FYCHEM_HYBI;FYCHEM;Water;48;3201-EAG-2;NL11_6_3
SAP015;;Mr.Buhrmanlaan;NL11;;;M8;135459;475133;;;lijnvormig; | nog morf check | ;;;Overig-fychem_historieMACEV;;Onderzoek;;FYCHEM_HYBI;;Veen;48;3201-EAG-3;
SAP016;;Bergsepad via hek Natuurmon.;NL11;;;M8;135302;474507;;;lijnvormig; | nog morf check | ;;;ANKO_MACFTGBD_MACFTN2000_Overig-fychem_historieMACEV;;Evaluatie_KRW_Onderzoek;;FYCHEM_HYBI;;Veen;48;3201-EAG-3;
SAP017;;Canneburgerweg11;NL11;;;M8;136438;473722;;;lijnvormig; | nog morf check | ;;"#""SAP017"" ""SAP113"" ""SAP115"" = Van te voren, een (week en de betreffende dag) contact opnemen met Wilco Kemp(06-22692734).  Hij heeft laten weten toegang te willen verlenen. Bij problemen contact opnemen met Arie Bunschoten.";ADHOC_BEDWAT_MACFTGBD_NVP-WGP_Overig-fychem_historieMACEV;;Evaluatie_KRW_Onderzoek_Watergebiedsplannen;;FYCHEM_HYBI;;Veen;48;3201-EAG-3;
SAP018;;Canneburgerweg 61B;NL11;;;M8;136484;474471;;;lijnvormig; | nog morf check | ;;;ANKO_MACFTGBD_Overig-fychem_historieMACEV;;Evaluatie_KRW_Onderzoek;;FYCHEM_HYBI;;Veen;48;3201-EAG-3;
SAP019;;ontvangst HMPwater (HMP21);NL11;;;M27;133418;474927;;;lijnvormig; | nog morf check | ;;;Overig-fychem;;Onderzoek;;FYCHEM;;Veen;48;3201-EAG-2;NL11_6_3
SAP020;;HMP,Zuid SAP11 suppl.water;NL11;;;M27;133724;474912;;;plas; | nog morf check | ;;;Overig-fychem;;Onderzoek;;FYCHEM;;Water;48;3201-EAG-2;NL11_6_3
SAP022;;50m ten Oosten van SAP19;NL11;;;M27;133497;474916;;;lijnvormig; | nog morf check | ;;;Overig-fychem;;Onderzoek;;FYCHEM;;Veen;48;3201-EAG-2;NL11_6_3
SAP023;;100m ten Oosten van SAP19;NL11;;;M27;133606;474894;;;lijnvormig; | nog morf check | ;;;Overig-fychem;;Onderzoek;;FYCHEM;;Veen;48;3201-EAG-2;NL11_6_3
SAP028;;Herenweg 2/3;NL11;;;M8;135805;473882;;;lijnvormig; | nog morf check | ;;;Overig-fychem;;Onderzoek;;FYCHEM;;Veen;48;3201-EAG-3;
SAP029;;Bartold Ingelaan 16;NL11;;;M8;135519;475369;;;lijnvormig; | nog morf check | ;;;Overig-fychem;;Onderzoek;;FYCHEM;;Veen;48;3201-EAG-3;
SAP030;;Mr.J.C.Buhrmannlaan 34;NL11;;;M8;135279;475123;;;lijnvormig; | nog morf check | ;;;ADHOC_BEDWAT_NVP-WGP_Overig-fychem;;Evaluatie_Onderzoek_Watergebiedsplannen;;FYCHEM;;Veen;48;3201-EAG-3;
SAP031;;Anton Voetlaan 16;NL11;;;M8;135288;474962;;;lijnvormig; | nog morf check | ;;;Overig-fychem;;Onderzoek;;FYCHEM;;Veen;48;3201-EAG-3;
SAP032;;In 2010 gegraven petgat;NL11;;;M8;135786;474835;;;lijnvormig; | nog morf check | ;;;ADHOC_BEDWAT_PGSAP-WGP;;Evaluatie_Watergebiedsplannen;;FYCHEM;;Veen;48;3201-EAG-3;
SAP033;;In 2010 gegraven petgat;NL11;;;M8;135550;474866;;;lijnvormig; | nog morf check | ;;;ADHOC_BEDWAT_MACFTGBD_MACFTN2000_PGSAP-WGP;;Evaluatie_KRW_Watergebiedsplannen;;FYCHEM_HYBI;;Veen;48;3201-EAG-3;
SAP034;;In 2010 gegraven petgat;NL11;;;M8;135533;474513;;;lijnvormig; | nog morf check | ;;;ADHOC_BEDWAT_MACFTGBD_MACFTN2000_NVP-WGP_PGSAP-WGP;;Evaluatie_KRW_Watergebiedsplannen;;FYCHEM_HYBI;;Veen;48;3201-EAG-3;
SAP044;;t.n. bergsepad 1988;NL11;;;M27;134480;475050;;;plas; | nog morf check | ;;;ADHOC_ANKO_BEDWAT_DIEPTE-FYCHEM_FYTPTGBD_FYTPTKRW_KRWOCHEM_KRWOndCHEM_KRWPROB;DIEPTE-FYCHEM_KRWOCHEM_KRWOndCHEM;Evaluatie_KRW;KRW;FYCHEM_HYBI;FYCHEM;Water;48;3201-EAG-1;NL11_6_3
SAP100;;Mp fytobenthos;NL11;;;M27;134165;474790;;;plas_dras; | nog morf check | ;;;FYTPTGBD_FYTPTKRW_MACEVKRW_MACFTEM_MACFTGBD_MACFTKRW_MACFTKRWOM_MACFTOZ;MACFTEM_MACFTOZ;Evaluatie_KRW_Onderzoek;Evaluatie_Onderzoek;HYBI;HYBI;Water;48;3201-EAG-2;NL11_6_3
SAP1000;;Stichts Ankeveense Plassen;NL11;;;M27;133956;474933;;;plas;;;;BODEMCHEMIE-BC_HAP-SAP-HKP-BC;;Onderzoek;;BODCHEM;;Water;48;3201-EAG-2;NL11_6_3
SAP1001;;Stichts Ankeveense Plassen;NL11;;;M27;134738;474661;;;plas;;;;BODEMCHEMIE-BC_HAP-SAP-HKP-BC;;Onderzoek;;BODCHEM;;Water;48;3201-EAG-2;NL11_6_3
SAP1002;;Stichts Ankeveense Plassen;NL11;;;M27;134182;475934;;;plas;;;;BODEMCHEMIE-BC_HAP-SAP-HKP-BC;;Onderzoek;;BODCHEM;;Water;48;3201-EAG-1;NL11_6_3
SAP1003;;Stichts Ankeveense Plassen;NL11;;;M27;133565;475617;;;plas;;;;BODEMCHEMIE-BC_HAP-SAP-HKP-BC;;Onderzoek;;BODCHEM;;Water;48;3201-EAG-1;NL11_6_3
SAP1004;;Stichts Ankeveense Plassen;NL11;;;M27;134247;475060;;;plas;;;;BODEMCHEMIE-BC_HAP-SAP-HKP-BC;;Onderzoek;;BODCHEM;;Water;48;3201-EAG-1;NL11_6_3
SAP1005;;Stichts Ankeveense Plassen;NL11;;;M27;134709;475275;;;plas;;;;BODEMCHEMIE-BC_HAP-SAP-HKP-BC;;Onderzoek;;BODCHEM;;Water;48;3201-EAG-1;NL11_6_3
SAP1006;;Stichts Ankeveense Plassen;NL11;;;M27;133530;475239;;;plas;;;;BODEMCHEMIE-BC_HAP-SAP-HKP-BC;;Onderzoek;;BODCHEM;;Water;48;3201-EAG-1;NL11_6_3
SAP1007;;Stichts Ankeveense Plassen;NL11;;;M27;134720;475666;;;plas;;;;BODEMCHEMIE-BC_HAP-SAP-HKP-BC;;Onderzoek;;BODCHEM;;Water;48;3201-EAG-1;NL11_6_3
SAP1008;;Stichts Ankeveense Plassen;NL11;;;M27;134049;475333;;;plas;;;;BODEMCHEMIE-BC_HAP-SAP-HKP-BC;;Onderzoek;;BODCHEM;;Water;48;3201-EAG-1;NL11_6_3
SAP101;;Mp fytobenthos;NL11;;;M27;134359;476006;;;plas_dras; | nog morf check | ;;;FYTPTGBD_FYTPTKRW_MACEVKRW;;KRW;;HYBI;;Veen;48;3201-EAG-1;NL11_6_3
SAP102;;mp macrofauna, noord;NL11;;;M27;133963;476129;;;plas; | nog morf check | ;;;MACEVKRW;;KRW;;HYBI;;Water;48;3201-EAG-1;NL11_6_3
SAP103;;mp macrofauna, zuid;NL11;;;M27;134006;475058;;;plas_dras; | nog morf check | Uit bemonstering 2016: de bemonstering is wat verlegd omdat de opgegeven coordinaten op een hoekpunt liggen.;;;MACEVKRW_MACFTEM_MACFTGBD_MACFTKRW_MACFTKRWOM_MACFTOZ;MACFTEM_MACFTOZ;Evaluatie_KRW_Onderzoek;Evaluatie_Onderzoek;HYBI;HYBI;Water;48;3201-EAG-2;NL11_6_3
SAP104;;mp macrofauna, ijsbaantje;NL11;;;M27;134780;475400;;;plas; | nog morf check | ;;;MACEVKRW;;KRW;;HYBI;;Water;48;3201-EAG-1;NL11_6_3
SAP105;;mp vegetatie polder;NL11;;;M8;135524;475092;;;lijnvormig; | nog morf check | ;;;MACFTGBD_MACFTN2000;;Evaluatie_KRW;;HYBI;;Veen;48;3201-EAG-3;
SAP106;;mp vegetatie polder;NL11;;;M8;136017;475139;;;lijnvormig; | nog morf check | ;;;DIEPTE-FYCHEM_FYTOPLANKTONABUNDANTIE_MACFTGBD_MACFTN2000;;Evaluatie_KRW;;FYCHEM_HYBI;;Veen;48;3201-EAG-3;
SAP107;;mp vegetatie polder;NL11;;;M8;136095;474969;;;lijnvormig; | nog morf check | ;;;MACFTGBD;;KRW;;HYBI;;Veen;48;3201-EAG-3;
SAP108;;mp vegetatie polder;NL11;;;M8;136093;474665;;;lijnvormig; | nog morf check | ;;;MACFTGBD;;KRW;;HYBI;;Veen;48;3201-EAG-3;
SAP109;;mp vegetatie polder;NL11;;;M8;135738;474776;;;lijnvormig; | nog morf check | ;;;MACFTGBD_MACFTN2000;;Evaluatie_KRW;;HYBI;;Veen;48;3201-EAG-3;
SAP110;;mp vegetatie polder;NL11;;;M27;135256;475264;;;lijnvormig; | nog morf check | ;;;MACFTKRW_MACFTOVERIG;;KRW_Onderzoek;;HYBI;;Veen;48;3201-EAG-1;NL11_6_3
SAP111;;mp vegetatie polder;NL11;;;M8;135884;474746;;;lijnvormig; | nog morf check | ;;;MACFTGBD_MACFTN2000;;Evaluatie_KRW;;HYBI;;Veen;48;3201-EAG-3;
SAP112;;mp vegetatie polder;NL11;;;M8;135795;474736;;;lijnvormig; | nog morf check | ;;;DIEPTE-FYCHEM_FYTOPLANKTONABUNDANTIE_MACFTGBD_MACFTN2000;;Evaluatie_KRW;;FYCHEM_HYBI;;Veen;48;3201-EAG-3;
SAP113;;mp vegetatie polder;NL11;;;M8;135686;473955;;;lijnvormig; | nog morf check | ;;"#""SAP017"" ""SAP113"" ""SAP115"" = Van te voren, een (week en de betreffende dag) contact opnemen met Wilco Kemp(06-22692734).  Hij heeft laten weten toegang te willen verlenen. Bij problemen contact opnemen met Arie Bunschoten.";MACFTGBD_MACFTN2000;;Evaluatie_KRW;;HYBI;;Veen;48;3201-EAG-3;
SAP114;;mp vegetatie polder;NL11;;;M8;136109;473817;;;lijnvormig; | nog morf check | ;;Geen toestemming Kemp;MACFTGBD;;KRW;;HYBI;;Veen;48;3201-EAG-3;
SAP115;;mp vegetatie polder;NL11;;;M8;136016;474004;;;lijnvormig; | nog morf check | ;;"#""SAP017"" ""SAP113"" ""SAP115"" = Van te voren, een (week en de betreffende dag) contact opnemen met Wilco Kemp(06-22692734).  Hij heeft laten weten toegang te willen verlenen. Bij problemen contact opnemen met Arie Bunschoten.";MACFTGBD;;KRW;;HYBI;;Veen;48;3201-EAG-3;
SAP116;;mp vegetatie polder;NL11;;;M8;136375;473930;;;lijnvormig; | nog morf check | ;;Geen toestemming Kemp;MACFTGBD;;KRW;;HYBI;;Veen;48;3201-EAG-3;
SAP117;;mp vegetatie polder;NL11;;;M8;136496;474102;;;lijnvormig; | nog morf check | ;;;MACFTGBD;;KRW;;HYBI;;Veen;48;3201-EAG-3;
SAP118;;mp vegetatie polder;NL11;;;M8;136112;474187;;;lijnvormig; | nog morf check | ;;;MACFTGBD;;KRW;;HYBI;;Veen;48;3201-EAG-3;
SAP119;;mp vegetatie polder;NL11;;;M8;135868;474337;;;lijnvormig; | nog morf check | ;;;MACFTGBD;;KRW;;HYBI;;Veen;48;3201-EAG-3;
SAP120;;mp vegetatie St. Ankv. Plassen;NL11;;;M27;134750;475215;;;plas; | nog morf check | ;;;MACFTKRW;;KRW;;HYBI;;Water;48;3201-EAG-1;NL11_6_3
SAP121;;mp vegetatie St. Ankv. Plassen;NL11;;;M27;134652;475243;;;plas; | nog morf check | ;;;MACFTKRW;;KRW;;HYBI;;Water;48;3201-EAG-1;NL11_6_3
SAP122;;mp vegetatie St. Ankv. Plassen;NL11;;;M27;134606;475154;;;plas; | nog morf check | ;;;MACFTEM_MACFTGBD_MACFTKRW_MACFTKRWOM_MACFTOZ;MACFTEM_MACFTOZ;Evaluatie_KRW_Onderzoek;Evaluatie_Onderzoek;HYBI;HYBI;Water;48;3201-EAG-1;NL11_6_3
SAP123;;mp vegetatie St. Ankv. Plassen;NL11;;;M27;134719;475107;;;plas; | nog morf check | ;;;MACFTEM_MACFTGBD_MACFTKRW_MACFTKRWOM_MACFTOZ;MACFTEM_MACFTOZ;Evaluatie_KRW_Onderzoek;Evaluatie_Onderzoek;HYBI;HYBI;Water;48;3201-EAG-1;NL11_6_3
SAP124;;mp vegetatie St. Ankv. Plassen;NL11;;;M27;134505;475362;;;plas; | nog morf check | ;;;MACFTEM_MACFTGBD_MACFTKRW_MACFTKRWOM_MACFTOZ;MACFTEM_MACFTOZ;Evaluatie_KRW_Onderzoek;Evaluatie_Onderzoek;HYBI;HYBI;Water;48;3201-EAG-1;NL11_6_3
SAP125;;mp vegetatie St. Ankv. Plassen;NL11;;;M27;134624;475299;;;plas; | nog morf check | ;;;MACFTKRW;;KRW;;HYBI;;Water;48;3201-EAG-1;NL11_6_3
SAP126;;mp vegetatie St. Ankv. Plassen;NL11;;;M27;134711;475360;;;plas; | nog morf check | ;;;MACFTEM_MACFTGBD_MACFTKRW_MACFTKRWOM_MACFTOZ;MACFTEM_MACFTOZ;Evaluatie_KRW_Onderzoek;Evaluatie_Onderzoek;HYBI;HYBI;Water;48;3201-EAG-1;NL11_6_3
SAP127;;mp vegetatie St. Ankv. Plassen;NL11;;;M27;134576;475426;;;plas; | nog morf check | ;;;MACFTKRW;;KRW;;HYBI;;Water;48;3201-EAG-1;NL11_6_3
SAP128;;mp vegetatie St. Ankv. Plassen;NL11;;;M27;135006;475308;;;lijnvormig; | nog morf check | ;;;MACFTEM_MACFTGBD_MACFTKRW_MACFTKRWOM_MACFTOZ;MACFTEM_MACFTOZ;Evaluatie_KRW_Onderzoek;Evaluatie_Onderzoek;HYBI;HYBI;Veen;48;3201-EAG-1;NL11_6_3
SAP129;;mp vegetatie St. Ankv. Plassen;NL11;;;M27;134907;475365;;;lijnvormig; | nog morf check | ;;;MACFTKRW;;KRW;;HYBI;;Veen;48;3201-EAG-1;NL11_6_3
SAP130;;mp vegetatie St. Ankv. Plassen;NL11;;;M27;134944;475454;;;lijnvormig; | nog morf check | ;;;MACFTEM_MACFTGBD_MACFTKRW_MACFTKRWOM_MACFTOZ;MACFTEM_MACFTOZ;Evaluatie_KRW_Onderzoek;Evaluatie_Onderzoek;HYBI;HYBI;Veen;48;3201-EAG-1;NL11_6_3
SAP131;;mp vegetatie St. Ankv. Plassen;NL11;;;M27;135081;475368;;;lijnvormig; | nog morf check | ;;;MACFTEM_MACFTGBD_MACFTKRW_MACFTKRWOM_MACFTOZ;MACFTEM_MACFTOZ;Evaluatie_KRW_Onderzoek;Evaluatie_Onderzoek;HYBI;HYBI;Veen;48;3201-EAG-1;NL11_6_3
SAP132;;mp vegetatie St. Ankv. Plassen;NL11;;;M27;133845;475060;;;plas; | nog morf check | ;;;MACFTEM_MACFTGBD_MACFTKRW_MACFTKRWOM_MACFTOZ;MACFTEM_MACFTOZ;Evaluatie_KRW_Onderzoek;Evaluatie_Onderzoek;HYBI;HYBI;Water;48;3201-EAG-2;NL11_6_3
SAP133;;mp vegetatie St. Ankv. Plassen;NL11;;;M27;133958;475033;;;plas; | nog morf check | ;;;MACFTEM_MACFTGBD_MACFTKRW_MACFTKRWOM_MACFTOZ;MACFTEM_MACFTOZ;Evaluatie_KRW_Onderzoek;Evaluatie_Onderzoek;HYBI;HYBI;Water;48;3201-EAG-2;NL11_6_3
SAP134;;mp vegetatie St. Ankv. Plassen;NL11;;;M27;133923;474914;;;plas; | nog morf check | ;;;MACFTEM_MACFTGBD_MACFTKRW_MACFTKRWOM_MACFTOZ;MACFTEM_MACFTOZ;Evaluatie_KRW_Onderzoek;Evaluatie_Onderzoek;HYBI;HYBI;Water;48;3201-EAG-2;NL11_6_3
